BlockID	dist_dtown	lg_den_parc	lg_den_FinSQM2	dist_line	dum_400m	dum_800m	dum_1200m	dum_1600m	dum_2400m	dum_3200m	dum_4800m	dum_6400m	dum_8000m	dum_8000mL	tot_parc	tot_FinSQm2	tot_line_len	Period
6475	15542.0	-6.222066443944623	-4.031734754804132	11895.0	0	0	0	0	0	0	0	0	0	1	87870.0	100171.555	529615.25	4
6492	14346.0	-5.6351885725929725	-3.3751171972562934	9799.0	0	0	0	0	0	0	0	0	0	1	87870.0	100535.555	529615.25	4
6587	5649.0	-4.219820209886878	-2.018423090511683	2222.0	0	0	0	0	1	0	0	0	0	0	87870.0	100694.555	529615.25	4
6620	4243.0	-4.392063503325736	-2.0476712592633497	1144.0	0	0	1	0	0	0	0	0	0	0	87870.0	100915.555	529615.25	4
7250	15720.0	-6.393390382585833	-4.253511311674327	6073.0	0	0	0	0	0	0	0	1	0	0	87870.0	101053.555	529615.25	4
7259	10869.0	-6.135705123224701	-3.7874002796954023	6536.0	0	0	0	0	0	0	0	0	1	0	87870.0	101499.555	529615.25	4
7280	12448.0	-5.42742281027017	-2.8568798791952332	5496.0	0	0	0	0	0	0	0	1	0	0	87870.0	101871.555	529615.25	4
7286	11812.0	-5.730846862584914	-3.338149890394967	7377.0	0	0	0	0	0	0	0	0	1	0	87870.0	102118.555	529615.25	4
7309	15727.0	-6.286136268372879	-3.763040417602945	9024.0	0	0	0	0	0	0	0	0	0	1	87870.0	102785.555	529615.25	4
7998	36579.0	-5.915490575442985	-3.76936256763419	26947.0	0	0	0	0	0	0	0	0	0	1	87870.0	102925.555	529615.25	4
8120	33426.0	-5.0784423094884685	-2.8716164593198985	25626.0	0	0	0	0	0	0	0	0	0	1	87870.0	103086.555	529615.25	4
8143	35197.0	-3.723455681679226	-1.5077300190882366	27134.0	0	0	0	0	0	0	0	0	0	1	87870.0	103579.555	529615.25	4
8145	35389.0	-3.4961116001725143	-1.3743428811875473	27322.0	0	0	0	0	0	0	0	0	0	1	87870.0	105035.555	529615.25	4
8153	35798.0	-4.2647470021964455	-1.9593956422467695	27897.0	0	0	0	0	0	0	0	0	0	1	87870.0	105237.555	529615.25	4
8165	37740.0	-5.9643647584627715	-3.88973117559556	29691.0	0	0	0	0	0	0	0	0	0	1	87870.0	105712.555	529615.25	4
8171	35978.0	-4.269010658563892	-2.2102051652226344	28075.0	0	0	0	0	0	0	0	0	0	1	87870.0	105941.555	529615.25	4
8185	34344.0	-4.274619629841246	-2.130045403154505	26410.0	0	0	0	0	0	0	0	0	0	1	87870.0	106220.555	529615.25	4
8193	34614.0	-3.4918377745252918	-1.3371095573061458	26657.0	0	0	0	0	0	0	0	0	0	1	87870.0	106934.555	529615.25	4
8208	34993.0	-3.3255156529480905	-1.2350224652988229	27100.0	0	0	0	0	0	0	0	0	0	1	87870.0	107673.555	529615.25	4
8253	31303.0	-6.3051394348814815	-3.8375313539221456	22383.0	0	0	0	0	0	0	0	0	0	1	87870.0	108260.555	529615.25	4
8280	24613.0	-6.699858211613782	-4.579284283218993	20989.0	0	0	0	0	0	0	0	0	0	1	87870.0	108524.555	529615.25	4
8314	29964.0	-6.2501282162793625	-3.8389295288219576	22433.0	0	0	0	0	0	0	0	0	0	1	87870.0	109555.555	529615.25	4
8371	32871.0	-6.287808010402286	-4.002250694942599	29143.0	0	0	0	0	0	0	0	0	0	1	87870.0	109748.555	529615.25	4
8392	34028.0	-5.212455721142753	-3.082121966486738	29109.0	0	0	0	0	0	0	0	0	0	1	87870.0	110153.555	529615.25	4
8406	34873.0	-6.386135321782773	-4.249414751557505	31077.0	0	0	0	0	0	0	0	0	0	1	87870.0	110290.555	529615.25	4
8414	35977.0	-6.4948048575694575	-4.112787790988933	31575.0	0	0	0	0	0	0	0	0	0	1	87870.0	110531.555	529615.25	4
8433	23537.0	-6.056109645437558	-3.885847899673467	19795.0	0	0	0	0	0	0	0	0	0	1	87870.0	110827.555	529615.25	4
8468	20307.0	-5.810342413471362	-3.7311611716775235	13817.0	0	0	0	0	0	0	0	0	0	1	87870.0	111067.555	529615.25	4
8507	23841.0	-3.699354493495226	-1.4707341811616468	16407.0	0	0	0	0	0	0	0	0	0	1	87870.0	112252.555	529615.25	4
8576	29795.0	-3.4921415279428345	-1.4314436636959207	26297.0	0	0	0	0	0	0	0	0	0	1	87870.0	113057.555	529615.25	4
8579	30069.0	-3.541121417566587	-1.3106725075609098	26588.0	0	0	0	0	0	0	0	0	0	1	87870.0	113567.555	529615.25	4
8581	30205.0	-3.7738595588734585	-1.0160840776989208	26731.0	0	0	0	0	0	0	0	0	0	1	87870.0	114712.555	529615.25	4
8583	30216.0	-3.5813806852214483	-1.5206828490597981	26735.0	0	0	0	0	0	0	0	0	0	1	87870.0	115057.555	529615.25	4
8588	29962.0	-3.3993924644308304	-1.26825518098251	26458.0	0	0	0	0	0	0	0	0	0	1	87870.0	116139.555	529615.25	4
8596	30325.0	-3.141841545575931	-0.8814720011216031	26833.0	0	0	0	0	0	0	0	0	0	1	87870.0	117596.555	529615.25	4
8600	30256.0	-3.5108130248963985	-1.3420210063880136	26752.0	0	0	0	0	0	0	0	0	0	1	87870.0	118481.555	529615.25	4
8601	30353.0	-3.393662916555353	-1.0877743939676965	26854.0	0	0	0	0	0	0	0	0	0	1	87870.0	119290.555	529615.25	4
8607	30492.0	-3.2830297309475496	-1.0729788549952815	26994.0	0	0	0	0	0	0	0	0	0	1	87870.0	120101.555	529615.25	4
8610	30303.0	-3.6421181455600373	-1.5929001189295877	26795.0	0	0	0	0	0	0	0	0	0	1	87870.0	120325.555	529615.25	4
8622	29275.0	-4.962982226354839	-2.6098356918024606	25740.0	0	0	0	0	0	0	0	0	0	1	87870.0	121227.555	529615.25	4
8630	29031.0	-4.631690626007088	-2.17735399205305	25564.0	0	0	0	0	0	0	0	0	0	1	87870.0	122081.555	529615.25	4
8632	29913.0	-3.27630860178738	-0.844944841520027	26438.0	0	0	0	0	0	0	0	0	0	1	87870.0	122891.555	529615.25	4
8639	29460.0	-3.9859426557766793	-2.0059392830717364	25943.0	0	0	0	0	0	0	0	0	0	1	87870.0	123082.555	529615.25	4
8641	29284.0	-4.1376547203576015	-1.9110548157939231	25775.0	0	0	0	0	0	0	0	0	0	1	87870.0	123419.555	529615.25	4
8643	28771.0	-4.9407654517372706	-2.7180489748115013	25251.0	0	0	0	0	0	0	0	0	0	1	87870.0	123753.555	529615.25	4
8646	29564.0	-3.65739051920856	-1.466358928901566	26053.0	0	0	0	0	0	0	0	0	0	1	87870.0	124374.555	529615.25	4
8655	30024.0	-4.28402446326563	-2.1768144936177616	26506.0	0	0	0	0	0	0	0	0	0	1	87870.0	124502.555	529615.25	4
8732	30404.0	-3.825361207271425	-1.7058853709665256	26883.0	0	0	0	0	0	0	0	0	0	1	87870.0	124897.555	529615.25	4
8745	30777.0	-3.743940717171489	-1.679482731570075	27262.0	0	0	0	0	0	0	0	0	0	1	87870.0	125129.555	529615.25	4
8754	30956.0	-4.023787279928882	-2.059999458388216	27435.0	0	0	0	0	0	0	0	0	0	1	87870.0	125221.555	529615.25	4
8791	31695.0	-4.304652072707416	-1.9505436386356525	28164.0	0	0	0	0	0	0	0	0	0	1	87870.0	125673.555	529615.25	4
8800	31794.0	-4.291979004431063	-2.164874220385179	28288.0	0	0	0	0	0	0	0	0	0	1	87870.0	125941.555	529615.25	4
8813	33249.0	-5.422734249160533	-2.997852615870309	29718.0	0	0	0	0	0	0	0	0	0	1	87870.0	126207.555	529615.25	4
8823	30212.0	-4.15866399595627	-1.7504240306444203	26759.0	0	0	0	0	0	0	0	0	0	1	87870.0	126463.555	529615.25	4
8830	30307.0	-3.4613859492439154	-1.2478682114830058	26849.0	0	0	0	0	0	0	0	0	0	1	87870.0	127117.555	529615.25	4
8831	30982.0	-3.5615025107369385	-1.3606023128964053	27483.0	0	0	0	0	0	0	0	0	0	1	87870.0	128864.555	529615.25	4
8833	30395.0	-3.023705044050316	-0.9161559091995632	26932.0	0	0	0	0	0	0	0	0	0	1	87870.0	130145.555	529615.25	4
8843	30443.0	-3.213745357421268	-0.9925174787468038	26966.0	0	0	0	0	0	0	0	0	0	1	87870.0	131310.56	529615.25	4
8852	30761.0	-3.7229114517406967	-1.5500896502799701	27274.0	0	0	0	0	0	0	0	0	0	1	87870.0	132501.56	529615.25	4
8854	30916.0	-3.4217067281713778	-1.2285821263936823	27438.0	0	0	0	0	0	0	0	0	0	1	87870.0	133749.56	529615.25	4
8856	30997.0	-3.8701697379218736	-1.675655373878293	27509.0	0	0	0	0	0	0	0	0	0	1	87870.0	134062.56	529615.25	4
8859	31152.0	-3.568778448409753	-1.4595937563759538	27653.0	0	0	0	0	0	0	0	0	0	1	87870.0	135605.56	529615.25	4
8872	30612.0	-3.508798977221962	-1.3948556016972862	27180.0	0	0	0	0	0	0	0	0	0	1	87870.0	135995.56	529615.25	4
8874	30746.0	-4.035109416753374	-1.938199396893373	27321.0	0	0	0	0	0	0	0	0	0	1	87870.0	136120.56	529615.25	4
8877	30637.0	-4.398773058931614	-2.4120013107938276	27196.0	0	0	0	0	0	0	0	0	0	1	87870.0	136314.56	529615.25	4
8883	30627.0	-3.9728813656283157	-1.905934598728915	27167.0	0	0	0	0	0	0	0	0	0	1	87870.0	136664.56	529615.25	4
8898	39199.0	-6.20004178810314	-4.146963317956134	34801.0	0	0	0	0	0	0	0	0	0	1	87870.0	137003.56	529615.25	4
8907	38224.0	-5.051166684113573	-2.865530104833175	33111.0	0	0	0	0	0	0	0	0	0	1	87870.0	137463.56	529615.25	4
8996	44424.0	-6.43940636344976	-4.25329797047675	40681.0	0	0	0	0	0	0	0	0	0	1	87870.0	137770.56	529615.25	4
9015	42399.0	-6.3404718864931615	-4.024501524319718	38738.0	0	0	0	0	0	0	0	0	0	1	87870.0	137977.56	529615.25	4
9044	38231.0	-5.8548548065894455	-3.5234275048779233	34845.0	0	0	0	0	0	0	0	0	0	1	87870.0	138406.56	529615.25	4
9091	47233.0	-6.256565374641439	-4.132713735349868	41640.0	0	0	0	0	0	0	0	0	0	1	87870.0	138672.56	529615.25	4
9106	47823.0	-3.2764617982073374	-1.1435620481057753	41729.0	0	0	0	0	0	0	0	0	0	1	87870.0	139351.56	529615.25	4
9107	47846.0	-3.4417736542987116	-1.3671400502781264	41736.0	0	0	0	0	0	0	0	0	0	1	87870.0	139826.56	529615.25	4
9144	37115.0	-6.438194611566004	-4.063446269698556	31170.0	0	0	0	0	0	0	0	0	0	1	87870.0	140063.56	529615.25	4
9145	36392.0	-5.447134778111516	-3.2376197492330316	30306.0	0	0	0	0	0	0	0	0	0	1	87870.0	140387.56	529615.25	4
9188	45562.0	-4.034347669244255	-1.9851296416884034	37337.0	0	0	0	0	0	0	0	0	0	1	87870.0	140723.56	529615.25	4
9194	36852.0	-6.1190010493364095	-3.9546481797638737	28029.0	0	0	0	0	0	0	0	0	0	1	87870.0	140869.56	529615.25	4
9202	39754.0	-5.046931958329281	-2.856600255616387	30167.0	0	0	0	0	0	0	0	0	0	1	87870.0	141024.56	529615.25	4
9205	38196.0	-5.676156565951235	-3.030734299569821	28817.0	0	0	0	0	0	0	0	0	0	1	87870.0	141466.56	529615.25	4
9240	42478.0	-5.782460207000897	-3.6015700821603187	33158.0	0	0	0	0	0	0	0	0	0	1	87870.0	141921.56	529615.25	4
9263	46497.0	-5.672018862586124	-3.58923349840557	38264.0	0	0	0	0	0	0	0	0	0	1	87870.0	142163.56	529615.25	4
9266	47005.0	-5.797561129862612	-3.738755641022293	38093.0	0	0	0	0	0	0	0	0	0	1	87870.0	142392.56	529615.25	4
9271	50523.0	-5.927045642057662	-3.8021068954320456	40916.0	0	0	0	0	0	0	0	0	0	1	87870.0	142792.56	529615.25	4
9280	48385.0	-5.8166111211095135	-3.571098444467936	40234.0	0	0	0	0	0	0	0	0	0	1	87870.0	142968.56	529615.25	4
9291	51665.0	-6.132774158612998	-3.9135390465155475	42736.0	0	0	0	0	0	0	0	0	0	1	87870.0	143465.56	529615.25	4
9339	49772.0	-6.460684082634678	-4.245840245892176	43001.0	0	0	0	0	0	0	0	0	0	1	87870.0	143629.56	529615.25	4
9346	52760.0	-6.096517572868562	-3.914673997905098	46068.0	0	0	0	0	0	0	0	0	0	1	87870.0	143781.56	529615.25	4
9460	6761.0	-3.0013402791488573	-0.8688671214035336	390.0	1	0	0	0	0	0	0	0	0	0	87870.0	145273.89	529615.25	4
9478	6905.0	-3.510544990589902	-1.5149098150207447	533.0	0	1	0	0	0	0	0	0	0	0	87870.0	145867.89	529615.25	4
9523	8093.0	-3.607840915985514	-1.5547624502847062	1526.0	0	0	0	1	0	0	0	0	0	0	87870.0	146432.89	529615.25	4
9535	6593.0	-3.284785111281682	-1.2297892463197784	141.0	1	0	0	0	0	0	0	0	0	0	87870.0	147227.39	529615.25	4
9541	6525.0	-3.391464402043388	-1.2536884646074096	156.0	1	0	0	0	0	0	0	0	0	0	87870.0	148326.06	529615.25	4
9547	6792.0	-2.997882601165082	-0.8160389893880093	361.0	1	0	0	0	0	0	0	0	0	0	87870.0	151670.06	529615.25	4
9696	5785.0	-3.2354825357159345	-1.1575093680153845	247.0	1	0	0	0	0	0	0	0	0	0	87870.0	152986.39	529615.25	4
9850	5561.0	-3.3360342272407606	-1.3190009005886623	93.0	1	0	0	0	0	0	0	0	0	0	87870.0	153818.39	529615.25	4
9858	5302.0	-3.0897873862833407	-1.0963511646220943	141.0	1	0	0	0	0	0	0	0	0	0	87870.0	155591.39	529615.25	4
9873	6252.0	-3.364738556218245	-1.3529567063682195	149.0	1	0	0	0	0	0	0	0	0	0	87870.0	156516.14	529615.25	4
10008	5080.0	-3.431846042576736	-1.4296799646726261	348.0	1	0	0	0	0	0	0	0	0	0	87870.0	157219.64	529615.25	4
10043	5365.0	-3.4464594848208736	-1.4486364138408525	332.0	1	0	0	0	0	0	0	0	0	0	87870.0	157816.64	529615.25	4
10053	4996.0	-2.917899207347106	-0.8089960760973172	334.0	1	0	0	0	0	0	0	0	0	0	87870.0	160386.64	529615.25	4
10062	4581.0	-3.23557436618924	-1.190251371732336	343.0	1	0	0	0	0	0	0	0	0	0	87870.0	161607.64	529615.25	4
10122	4475.0	-3.241973162670978	-1.2228568656782512	667.0	0	1	0	0	0	0	0	0	0	0	87870.0	163070.64	529615.25	4
10129	4863.0	-3.241955378493842	-1.1415848529889765	751.0	0	1	0	0	0	0	0	0	0	0	87870.0	164834.64	529615.25	4
10162	4599.0	-3.0258570542408276	-0.8828422510914031	203.0	1	0	0	0	0	0	0	0	0	0	87870.0	168448.64	529615.25	4
10169	5140.0	-2.92979036068025	-0.805576029232119	204.0	1	0	0	0	0	0	0	0	0	0	87870.0	172841.31	529615.25	4
10255	5004.0	-3.081304933176248	-1.052733674432615	154.0	1	0	0	0	0	0	0	0	0	0	87870.0	174656.9	529615.25	4
10311	4415.0	-3.0095216938276446	-0.8969167267459004	46.0	1	0	0	0	0	0	0	0	0	0	87870.0	176989.7	529615.25	4
10327	4360.0	-3.270361194337605	-1.1786942027912244	55.0	1	0	0	0	0	0	0	0	0	0	87870.0	178348.2	529615.25	4
10332	3960.0	-3.1520639923323652	-1.057767617955342	45.0	1	0	0	0	0	0	0	0	0	0	87870.0	180211.95	529615.25	4
10335	3887.0	-3.0875786055351524	-0.8470293896018773	156.0	1	0	0	0	0	0	0	0	0	0	87870.0	182647.95	529615.25	4
10349	4451.0	-3.021717489985061	-0.9756126887820891	252.0	1	0	0	0	0	0	0	0	0	0	87870.0	184649.55	529615.25	4
10372	3790.0	-3.072892947721184	-0.8249197110895088	425.0	0	1	0	0	0	0	0	0	0	0	87870.0	187481.55	529615.25	4
10382	4055.0	-2.836076324724209	-0.7568950671221281	236.0	1	0	0	0	0	0	0	0	0	0	87870.0	190241.55	529615.25	4
10403	3915.0	-2.8519773926098724	-0.8205689342115569	398.0	1	0	0	0	0	0	0	0	0	0	87870.0	192069.05	529615.25	4
10404	3798.0	-3.0508950772173278	-0.8704824366871549	395.0	1	0	0	0	0	0	0	0	0	0	87870.0	193432.55	529615.25	4
10413	3503.0	-3.041956338137817	-0.9381526211281557	287.0	1	0	0	0	0	0	0	0	0	0	87870.0	195210.55	529615.25	4
10417	3383.0	-3.1880843738160554	-1.0237315148277308	286.0	1	0	0	0	0	0	0	0	0	0	87870.0	196670.55	529615.25	4
10420	3345.0	-3.1600481465097294	-0.9559281638538047	46.0	1	0	0	0	0	0	0	0	0	0	87870.0	198270.55	529615.25	4
10432	3726.0	-3.1600181086210304	-1.11469513575997	309.0	1	0	0	0	0	0	0	0	0	0	87870.0	199380.55	529615.25	4
10443	4660.0	-3.1482598010943548	-1.06907855504673	78.0	1	0	0	0	0	0	0	0	0	0	87870.0	201540.55	529615.25	4
10445	4559.0	-3.1575134312604516	-1.1531920474058361	357.0	1	0	0	0	0	0	0	0	0	0	87870.0	203156.55	529615.25	4
10448	4373.0	-3.0121583980840634	-0.8204280174271257	358.0	1	0	0	0	0	0	0	0	0	0	87870.0	206733.05	529615.25	4
10453	4226.0	-3.0772357189879194	-1.0686355732804989	359.0	1	0	0	0	0	0	0	0	0	0	87870.0	207855.05	529615.25	4
10469	3839.0	-3.1983271349841607	-1.0843837820633102	222.0	1	0	0	0	0	0	0	0	0	0	87870.0	209155.05	529615.25	4
10471	3686.0	-2.929067508774331	-0.8633633515453558	353.0	1	0	0	0	0	0	0	0	0	0	87870.0	211016.38	529615.25	4
10501	4288.0	-2.9496948744903335	-0.8004757602381913	612.0	0	1	0	0	0	0	0	0	0	0	87870.0	214400.38	529615.25	4
10506	4438.0	-2.9029955636270386	-0.8335741364876463	739.0	0	1	0	0	0	0	0	0	0	0	87870.0	217099.05	529615.25	4
10516	4410.0	-2.9560419850086457	-0.9474418284772641	338.0	1	0	0	0	0	0	0	0	0	0	87870.0	219037.05	529615.25	4
10536	4045.0	-2.8202313195215667	-0.7969788597294594	207.0	1	0	0	0	0	0	0	0	0	0	87870.0	221358.05	529615.25	4
10574	4465.0	-3.1730481893306575	-1.1100903578519696	384.0	1	0	0	0	0	0	0	0	0	0	87870.0	223554.45	529615.25	4
10597	4101.0	-3.223612754716106	-1.1013968729312835	163.0	1	0	0	0	0	0	0	0	0	0	87870.0	226204.45	529615.25	4
10604	3914.0	-3.2724798163666593	-1.239056045099128	479.0	0	1	0	0	0	0	0	0	0	0	87870.0	227068.45	529615.25	4
10609	3943.0	-3.051740383324807	-0.8642196365995309	325.0	1	0	0	0	0	0	0	0	0	0	87870.0	230302.45	529615.25	4
10750	3024.0	-2.9839925555771485	-0.8801888568753562	286.0	1	0	0	0	0	0	0	0	0	0	87870.0	232334.45	529615.25	4
10755	2855.0	-2.9685547911925703	-0.9040967971007674	78.0	1	0	0	0	0	0	0	0	0	0	87870.0	233842.45	529615.25	4
10765	2632.0	-3.2911745308568405	-1.286853166371806	50.0	1	0	0	0	0	0	0	0	0	0	87870.0	234650.45	529615.25	4
10767	2498.0	-3.200918844548585	-1.038055882822201	64.0	1	0	0	0	0	0	0	0	0	0	87870.0	235814.45	529615.25	4
10769	3135.0	-3.0938417785001437	-1.0048202734875058	388.0	1	0	0	0	0	0	0	0	0	0	87870.0	237655.7	529615.25	4
10777	3163.0	-3.2522217690645423	-1.2744981461776532	284.0	1	0	0	0	0	0	0	0	0	0	87870.0	238130.7	529615.25	4
10815	2938.0	-2.9211474460020983	-0.8230808602796325	71.0	1	0	0	0	0	0	0	0	0	0	87870.0	241640.03	529615.25	4
10820	3158.0	-2.9409774135285005	-0.9366560174604464	70.0	1	0	0	0	0	0	0	0	0	0	87870.0	244367.03	529615.25	4
10826	3391.0	-3.124055665864693	-1.1845364287114644	123.0	1	0	0	0	0	0	0	0	0	0	87870.0	245063.03	529615.25	4
10877	3055.0	-3.1357685051386563	-0.9774060245623253	360.0	1	0	0	0	0	0	0	0	0	0	87870.0	247223.03	529615.25	4
10879	3205.0	-2.8969008452378597	-0.7829574616448742	256.0	1	0	0	0	0	0	0	0	0	0	87870.0	250473.03	529615.25	4
10881	2891.0	-3.608428785877633	-1.3857123009052366	414.0	0	1	0	0	0	0	0	0	0	0	87870.0	252310.03	529615.25	4
10888	3018.0	-3.8577846538156852	-1.7274508718243602	53.0	1	0	0	0	0	0	0	0	0	0	87870.0	252580.03	529615.25	4
10890	3269.0	-2.9031372007108374	-0.7299509385427118	354.0	1	0	0	0	0	0	0	0	0	0	87870.0	256007.03	529615.25	4
11030	2825.0	-3.016229543249702	-0.680771640317945	64.0	1	0	0	0	0	0	0	0	0	0	87870.0	258821.53	529615.25	4
11094	2309.0	-3.3965480380376905	-1.4165446794818988	160.0	1	0	0	0	0	0	0	0	0	0	87870.0	259585.53	529615.25	4
11286	1927.0	-3.015485490532756	-0.7459725420895331	57.0	1	0	0	0	0	0	0	0	0	0	87870.0	263305.53	529615.25	4
11345	1848.0	-3.691405696933348	-1.4533595880605579	67.0	1	0	0	0	0	0	0	0	0	0	87870.0	263824.53	529615.25	4
11380	2767.0	-2.87337597568445	-0.7799542698085167	264.0	1	0	0	0	0	0	0	0	0	0	87870.0	266428.53	529615.25	4
11450	4605.0	-3.6966621259116397	-1.7472720931325822	310.0	1	0	0	0	0	0	0	0	0	0	87870.0	266784.53	529615.25	4
11467	4319.0	-3.146825448245487	-1.1425040579673102	25.0	1	0	0	0	0	0	0	0	0	0	87870.0	267188.53	529615.25	4
11520	3465.0	-2.972233702223699	-0.7875422583868488	207.0	1	0	0	0	0	0	0	0	0	0	87870.0	274073.53	529615.25	4
11573	2899.0	-3.6296389192958145	-1.5633129838758906	52.0	1	0	0	0	0	0	0	0	0	0	87870.0	274539.53	529615.25	4
11984	4355.0	-3.3187190658963317	-1.0112230240919617	391.0	1	0	0	0	0	0	0	0	0	0	87870.0	280223.53	529615.25	4
11995	2860.0	-3.305052682482068	-1.2093023205384834	242.0	1	0	0	0	0	0	0	0	0	0	87870.0	282467.53	529615.25	4
12135	2257.0	-2.805355182965287	-0.9665061011211517	120.0	1	0	0	0	0	0	0	0	0	0	87870.0	284399.53	529615.25	4
12151	2652.0	-3.0569894901166914	-0.6046918291595885	157.0	1	0	0	0	0	0	0	0	0	0	87870.0	286949.53	529615.25	4
12301	2108.0	-3.020455446391307	-1.0614140660090603	286.0	1	0	0	0	0	0	0	0	0	0	87870.0	288951.53	529615.25	4
12320	2176.0	-3.1660069837672014	-1.0725853021903116	143.0	1	0	0	0	0	0	0	0	0	0	87870.0	289819.53	529615.25	4
12345	2940.0	-2.948535224212812	-0.917126740953355	109.0	1	0	0	0	0	0	0	0	0	0	87870.0	291539.53	529615.25	4
12372	3275.0	-3.0244499803022973	-0.9005983240533457	297.0	1	0	0	0	0	0	0	0	0	0	87870.0	294598.53	529615.25	4
12404	3813.0	-2.948351811248589	-0.8397868087719156	110.0	1	0	0	0	0	0	0	0	0	0	87870.0	297680.12	529615.25	4
12413	3529.0	-3.1274287871290896	-0.5436634087228583	176.0	1	0	0	0	0	0	0	0	0	0	87870.0	304199.62	529615.25	4
12414	3542.0	-3.1647616789870505	-0.5415123695901567	133.0	1	0	0	0	0	0	0	0	0	0	87870.0	314279.62	529615.25	4
12538	2956.0	-2.91491583430944	-0.41157919553566646	193.0	1	0	0	0	0	0	0	0	0	0	87870.0	321927.62	529615.25	4
12540	2903.0	-3.0083162445577107	-0.5311949760951155	384.0	1	0	0	0	0	0	0	0	0	0	87870.0	329127.62	529615.25	4
12588	2397.0	-3.106433754630555	-0.8889498266643666	158.0	1	0	0	0	0	0	0	0	0	0	87870.0	331437.62	529615.25	4
12604	1922.0	-3.179695390819809	-1.0493616203422529	147.0	1	0	0	0	0	0	0	0	0	0	87870.0	332517.62	529615.25	4
12605	2058.0	-3.290702243692323	-1.4156409908329761	173.0	1	0	0	0	0	0	0	0	0	0	87870.0	333342.62	529615.25	4
12651	2480.0	-2.880153750430481	-0.7309346092045657	357.0	1	0	0	0	0	0	0	0	0	0	87870.0	337008.62	529615.25	4
12689	2331.0	-3.566201720472786	-1.5208787416861285	59.0	1	0	0	0	0	0	0	0	0	0	87870.0	337674.62	529615.25	4
12705	2541.0	-2.93997280991101	-0.9208565426386135	349.0	1	0	0	0	0	0	0	0	0	0	87870.0	339973.62	529615.25	4
12719	2361.0	-2.984334377424612	-0.8726239075555787	348.0	1	0	0	0	0	0	0	0	0	0	87870.0	342689.62	529615.25	4
12802	4562.0	-3.198264239949765	-1.1095376916109596	288.0	1	0	0	0	0	0	0	0	0	0	87870.0	344406.97	529615.25	4
12822	4131.0	-3.0351021194929895	-0.9956879980641958	307.0	1	0	0	0	0	0	0	0	0	0	87870.0	346815.97	529615.25	4
12823	4226.0	-3.8396665463157005	-1.7061276585049612	309.0	1	0	0	0	0	0	0	0	0	0	87870.0	347223.97	529615.25	4
12829	4006.0	-2.956149967700909	-0.9454260773397093	91.0	1	0	0	0	0	0	0	0	0	0	87870.0	349888.97	529615.25	4
12966	3318.0	-3.157433510315581	-1.0782522739544522	252.0	1	0	0	0	0	0	0	0	0	0	87870.0	351448.97	529615.25	4
12974	3029.0	-3.4325884999316307	-1.3219988087338064	254.0	1	0	0	0	0	0	0	0	0	0	87870.0	352480.97	529615.25	4
13031	4412.0	-3.0471831987426126	-0.8873153492122924	443.0	0	1	0	0	0	0	0	0	0	0	87870.0	354937.47	529615.25	4
13050	3747.0	-3.1286899829100205	-1.003208735163471	61.0	1	0	0	0	0	0	0	0	0	0	87870.0	357607.47	529615.25	4
13060	3852.0	-2.8390355431973253	-0.6215515890421026	43.0	1	0	0	0	0	0	0	0	0	0	87870.0	362062.47	529615.25	4
13072	3482.0	-2.927370362533438	-0.5884160871772394	243.0	1	0	0	0	0	0	0	0	0	0	87870.0	367300.47	529615.25	4
13120	3536.0	-3.013047989239271	-0.9796242337523217	148.0	1	0	0	0	0	0	0	0	0	0	87870.0	369460.47	529615.25	4
13127	3956.0	-3.022222106883957	-0.9503401049893083	43.0	1	0	0	0	0	0	0	0	0	0	87870.0	371584.47	529615.25	4
13130	4165.0	-2.8317930195107515	-0.624967131753593	57.0	1	0	0	0	0	0	0	0	0	0	87870.0	375609.47	529615.25	4
13151	3505.0	-3.4072846532055423	-1.2966949591746157	250.0	1	0	0	0	0	0	0	0	0	0	87870.0	376641.47	529615.25	4
13155	3803.0	-3.0774534215531815	-0.9175855641102604	65.0	1	0	0	0	0	0	0	0	0	0	87870.0	379097.97	529615.25	4
13180	3892.0	-2.9198309327138667	-0.8667524780703444	138.0	1	0	0	0	0	0	0	0	0	0	87870.0	381922.97	529615.25	4
13230	4938.0	-3.055301872168845	-0.9037787890577946	282.0	1	0	0	0	0	0	0	0	0	0	87870.0	384757.97	529615.25	4
13232	5096.0	-3.1289644001288277	-0.968595893040902	282.0	1	0	0	0	0	0	0	0	0	0	87870.0	387072.62	529615.25	4
13417	5288.0	-2.5720062778760626	-0.5720062869342641	1556.0	0	0	0	1	0	0	0	0	0	0	87870.0	396072.62	529615.25	4
13458	6778.0	-3.0496967699672055	-0.9161578565951048	11.0	1	0	0	0	0	0	0	0	0	0	87870.0	400696.62	529615.25	4
13467	4881.0	-3.010064251214325	-0.8837704889559961	162.0	1	0	0	0	0	0	0	0	0	0	87870.0	403104.12	529615.25	4
13513	4272.0	-2.9528364695217038	-0.794473947189388	242.0	1	0	0	0	0	0	0	0	0	0	87870.0	406272.12	529615.25	4
13531	4477.0	-3.006615797764834	-0.9371943610056707	61.0	1	0	0	0	0	0	0	0	0	0	87870.0	408618.78	529615.25	4
13539	4485.0	-2.8054328942547784	-0.6221630574559737	159.0	1	0	0	0	0	0	0	0	0	0	87870.0	413193.78	529615.25	4
13555	4114.0	-3.0882820304255376	-0.8841620663561185	45.0	1	0	0	0	0	0	0	0	0	0	87870.0	415913.78	529615.25	4
