tractID	dist_dtown	den_parc	den_FinSQM2	den_line	lg_den_parc	lg_den_FinSQM2	dist_line	tot_parc	tot_FinSQM2	tot_line_len	Period
93	3861.0	7.2907406E-4	0.106838286	0.001251067	-3.1372283525928126	-0.9712730882672165	290	82544.0	1723887.0	398260.44	19
95	2348.0	1.363501E-4	0.018441351	0.004968387	-3.865344517187208	-1.7342072629423941	62	82544.0	1734977.5	398260.44	19
97	1750.0	2.8484396E-4	0.031218898	0.003218809	-3.5453929825425075	-1.5055824374632722	157	82544.0	1753609.5	398260.44	19
104	4281.0	9.382716E-4	0.13109851	0.00127964	-3.0276714382343037	-0.8824022481152867	396	82544.0	1833251.9	398260.44	19
112	5104.0	1.6582335E-4	0.020580277	0.0013745505	-3.7803543093908294	-1.6865487873837857	731	82544.0	1873587.5	398260.44	19
114	2372.0	2.8405874E-4	0.046301577	0.0015715132	-3.5465918431309054	-1.3344042147042727	115	82544.0	1916130.5	398260.44	19
115	4373.0	7.205127E-4	0.10142199	0.0012199285	-3.1423583573549623	-0.9938678745550138	196	82544.0	1982711.8	398260.44	19
117	6301.0	2.8414659E-5	0.003665491	0.001093826	-4.5464575510700405	-2.435867841632861	2888	82544.0	1987742.8	398260.44	19
124	11223.0	9.197392E-5	0.012216036	9.942236E-4	-4.036335313854785	-1.9130696887135878	7221	82544.0	2012978.6	398260.44	19
127	4794.0	7.872457E-4	0.112416014	0.002511114	-3.103889707385756	-0.9491718175113274	194	82544.0	2085090.9	398260.44	19
143	5631.0	7.277998E-5	0.009383714	5.094088E-4	-4.137988080464408	-2.0276252452926653	231	82544.0	2121836.8	398260.44	19
152	5355.0	3.4352724E-4	0.036481623	6.856648E-4	-3.4640388231114785	-1.4379258536390007	449	82544.0	2154758.0	398260.44	19
156	3144.0	4.351773E-4	0.05787858	0.0035217684	-3.3613337716557	-1.2374821328724328	15	82544.0	2179496.0	398260.44	19
161	2054.0	2.759067E-4	0.039463677	0.002477179	-3.559237754361877	-1.4038024574872374	215	82544.0	2279046.8	398260.44	19
167	2458.0	3.0926947E-4	0.048986413	0.0044527813	-3.509662952953694	-1.3099243640072422	115	82544.0	2325139.5	398260.44	19
168	2561.0	6.8301655E-4	0.09915693	0.0011614553	-3.1655687721535624	-1.0036769233307872	301	82544.0	2384225.8	398260.44	19
172	6181.0	2.4571695E-4	0.026387695	5.4575654E-4	-3.609564889961195	-1.5785985406478718	598	82544.0	2422671.5	398260.44	19
178	5238.0	5.353958E-4	0.06586674	0.0011147676	-3.2713250308540616	-1.1813338404511673	860	82544.0	2503252.5	398260.44	19
191	3982.0	0.0010149631	0.16690965	0.00265258	-2.993549728856108	-0.7775185536337297	190	82544.0	2608664.2	398260.44	19
194	8739.0	1.3879233E-4	0.016529828	6.442264E-4	-3.8576345467039848	-1.7817316572816235	222	82544.0	2648204.8	398260.44	19
195	7857.0	1.771582E-4	0.035377722	8.213476E-4	-3.7516387339648887	-1.4512701322304715	398	82544.0	2706116.5	398260.44	19
201	3230.0	4.325284E-4	0.06014848	0.0	-3.3639853613868627	-1.220775333913681	417	82544.0	2748391.5	398260.44	19
204	5016.0	3.983551E-4	0.042970948	0.001239415	-3.3997296187737813	-1.3668250658544085	164	82544.0	2783449.5	398260.44	19
206	4808.0	6.4679145E-5	0.007454188	3.3079137E-4	-4.189235729722187	-2.127599653859073	1000	82544.0	2805923.0	398260.44	19
208	4816.0	7.517421E-4	0.094477415	0.001968002	-3.1239311250894595	-1.0246719975891645	92	82544.0	2863734.8	398260.44	19
211	7068.0	2.147322E-5	0.002526682	5.2081724E-4	-4.668102809388944	-2.59744939582238	3487	82544.0	2868559.0	398260.44	19
212	3338.0	7.7481056E-4	0.107559085	0.0012780299	-3.110804470914583	-0.9683529013904136	3	82544.0	2970591.5	398260.44	19
234	4986.0	5.874566E-4	0.059600927	0.001611074	-3.231024192765412	-1.2247469858987343	116	82544.0	3022638.2	398260.44	19
239	7738.0	2.3828814E-5	0.0021502369	5.687021E-4	-4.622897573825301	-2.667513697248029	1057	82544.0	3026067.2	398260.44	19
240	3281.0	5.8113923E-4	0.086352974	0.0012778789	-3.2357198041614272	-1.063722699831814	182	82544.0	3076440.2	398260.44	19
243	6258.0	7.832706E-4	0.10165285	0.0012284038	-3.1060881886795895	-0.9928804270832651	397	82544.0	3175722.0	398260.44	19
246	6953.0	2.60861E-5	0.0025622346	3.359392E-4	-4.583590849342184	-2.5913811010309824	3064	82544.0	3181026.0	398260.44	19
248	5857.0	1.7507501E-4	0.018244276	0.0012244959	-3.7567758429442777	-1.7388733705681494	1948	82544.0	3206661.2	398260.44	19
255	7210.0	1.15147195E-4	0.011621441	3.1869888E-4	-3.9387466363809	-1.934740027223354	59	82544.0	3231489.2	398260.44	19
257	10477.0	1.3995104E-5	0.001573931	3.771681E-4	-4.8540238580139565	-2.8030143217127272	6865	82544.0	3237562.2	398260.44	19
258	5802.0	2.2203068E-4	0.02475642	4.7535522E-4	-3.6535870152206673	-1.6063121508998466	403	82544.0	3257409.2	398260.44	19
263	6355.0	5.0390605E-4	0.059697736	0.0014430258	-3.297650428388423	-1.2240421385123776	44	82544.0	3315578.0	398260.44	19
268	7670.0	9.008588E-5	0.009086776	0.001510112	-4.045343277159119	-2.041590197129126	336	82544.0	3326270.0	398260.44	19
274	8576.0	1.3100279E-4	0.018286718	6.011557E-4	-3.8827194636365996	-1.7378642310044852	5104	82544.0	3389644.0	398260.44	19
275	3195.0	4.6642715E-4	0.06256153	0.0016787694	-3.331216173617094	-1.2036926603031683	122	82544.0	3449599.8	398260.44	19
276	3120.0	7.8762654E-4	0.22675353	0.0028356072	-3.103679655755587	-0.6444459377798328	234	82544.0	3628958.2	398260.44	19
281	6364.0	3.7303873E-4	0.060470566	0.0029995744	-3.4282460816490112	-1.2184559653083733	278	82544.0	3685370.0	398260.44	19
282	1961.0	2.5326328E-4	0.038691133	0.0011278694	-3.5964277748469873	-1.4123885496358914	298	82544.0	3750450.2	398260.44	19
284	4470.0	9.414202E-4	0.14281195	0.0024529952	-3.026216484160289	-0.8452354385803705	109	82544.0	3844199.8	398260.44	19
290	4537.0	5.490075E-4	0.06144769	0.0014402176	-3.260421724034721	-1.2114944305959283	263	82544.0	3910347.5	398260.44	19
303	5319.0	4.568292E-4	0.07379691	0.0014547122	-3.3402461384819504	-1.131961804613923	21	82544.0	3992410.5	398260.44	19
305	2788.0	5.339205E-4	0.074089825	0.0014190029	-3.272523420304019	-1.1302414301200665	141	82544.0	4061932.0	398260.44	19
311	3162.0	3.3862307E-4	0.041615706	0.0025564313	-3.470283460616593	-1.3807427339276512	66	82544.0	4122397.2	398260.44	19
314	4283.0	2.8873398E-4	0.034971204	0.0017081985	-3.539502103122337	-1.4562894196858795	373	82544.0	4166484.5	398260.44	19
316	25913.0	1.0218492E-4	0.013980992	5.4895104E-4	-3.990613205130006	-1.8544620084946646	18586	82544.0	4199184.5	398260.44	19
317	2788.0	3.195539E-4	0.04025466	0.0018336292	-3.4954558934912994	-1.3951838376875156	9	82544.0	4239495.5	398260.44	19
322	6899.0	6.8714656E-4	0.11701956	0.0021851955	-3.16295062373817	-0.9317415523211717	866	82544.0	4353765.5	398260.44	19
341	1680.0	2.9931698E-4	0.04819003	0.0017126587	-3.52386865044866	-1.3170427925146333	57	82544.0	4383228.5	398260.44	19
342	5730.0	4.5484927E-4	0.063504696	0.0029072552	-3.3421324955759952	-1.1971941593580389	10	82544.0	4440332.0	398260.44	19
343	7386.0	4.2643627E-5	0.0047096605	7.189101E-4	-4.370145861604548	-2.3270103944353884	3460	82544.0	4451818.0	398260.44	19
348	3111.0	6.570758E-4	0.09415896	0.002234302	-3.182384538592458	-1.0261383360600729	294	82544.0	4508851.5	398260.44	19
351	5863.0	2.2898367E-4	0.024639726	7.6736714E-4	-3.640195487867157	-1.6083641314955182	1477	82544.0	4541025.5	398260.44	19
352	5754.0	1.12261856E-4	0.0126169855	4.6768747E-4	-3.9497677820615777	-1.899044396824961	214	82544.0	4587779.5	398260.44	19
354	3368.0	6.5177635E-5	0.009181899	0.0017142048	-4.185901399450676	-2.037067487861892	115	82544.0	4607079.5	398260.44	19
360	7601.0	1.8377388E-4	0.019471802	1.2476053E-4	-3.735716210930245	-1.7105938593091699	1604	82544.0	4645223.5	398260.44	19
366	2347.0	3.8105366E-4	0.042522207	0.0020762533	-3.4190138646909314	-1.37138420368055	313	82544.0	4694323.5	398260.44	19
368	1955.0	3.357832E-4	0.038862456	0.0014225008	-3.473941032648424	-1.4104697607206969	80	82544.0	4757400.0	398260.44	19
372	3164.0	6.153696E-4	0.08238568	0.0013856292	-3.210863971587943	-1.0841482610657962	297	82544.0	4831569.5	398260.44	19
374	2318.0	5.563337E-4	0.07697585	0.0018329392	-3.254664640378985	-1.113645494033982	223	82544.0	4906147.0	398260.44	19
375	8208.0	2.9242907E-5	0.004114743	0.0	-4.533979460643286	-2.385657300063953	1582	82544.0	4913886.0	398260.44	19
383	5699.0	6.411698E-5	0.0073139817	0.0020743858	-4.1930269235311695	-2.1358461334609644	458	82544.0	4921757.0	398260.44	19
390	7709.0	5.162381E-5	0.007626245	0.0016594215	-4.287149941448968	-2.1176892582223688	357	82544.0	4935939.0	398260.44	19
399	7606.0	9.044106E-5	0.0117432065	0.0	-4.043634343545348	-1.930213301001981	541	82544.0	4958272.0	398260.44	19
402	5071.0	2.0025349E-4	0.022473343	9.3288015E-4	-3.6984199078267626	-1.6483323252024256	496	82544.0	4993061.5	398260.44	19
405	2866.0	8.3848886E-4	0.10626082	0.0019267196	-3.0765027007720276	-0.973626832023575	319	82544.0	5097232.5	398260.44	19
406	3586.0	6.2448E-4	0.1122092	0.0021507856	-3.2044814542435036	-0.9499715306155757	294	82544.0	5149700.5	398260.44	19
410	3697.0	7.260802E-4	0.10255883	0.0045967367	-3.1390154010532623	-0.9890269469650199	110	82544.0	5213687.0	398260.44	19
415	6333.0	4.5385514E-5	0.006095884	9.614244E-4	-4.34308274498783	-2.214963312851265	2945	82544.0	5231685.0	398260.44	19
416	6440.0	1.0794807E-4	0.016410977	4.6347047E-4	-3.9667851112680297	-1.7848655724899016	870	82544.0	5264066.5	398260.44	19
417	4952.0	7.709074E-4	0.09735459	0.0012920453	-3.112997794827296	-1.0116435638933536	395	82544.0	5326957.0	398260.44	19
418	4776.0	2.9523045E-4	0.047029115	6.292363E-4	-3.529838852374617	-1.3276331913893085	641	82544.0	5396888.0	398260.44	19
423	4213.0	9.875452E-4	0.21792549	0.003993245	-3.0054430009064337	-0.6616919709357943	444	82544.0	5501487.5	398260.44	19
424	3595.0	4.2808577E-4	0.051941074	9.163071E-4	-3.3684692099708036	-1.2844890709831245	96	82544.0	5551234.0	398260.44	19
426	21682.0	1.7979877E-7	2.049706E-5	5.3022304E-5	-6.74521327156493	-4.688308423841676	14894	82544.0	5551348.0	398260.44	19
428	2674.0	3.6428103E-4	0.037229523	0.0026126073	-3.4385634400805314	-1.429112527374456	89	82544.0	5565145.0	398260.44	19
438	7790.0	5.1549773E-6	4.97221E-4	2.9276006E-4	-5.287773241438426	-3.303450523882657	717	82544.0	5567267.0	398260.44	19
439	5006.0	7.635705E-4	0.09333318	0.0012523886	-3.117150868634292	-1.0299639495719117	296	82544.0	5640973.0	398260.44	19
444	3911.0	6.240579E-4	0.078389496	0.0014187823	-3.204775118123165	-1.105742129965326	254	82544.0	5720485.5	398260.44	19
445	4576.0	5.4654584E-4	0.07286742	0.0029128194	-3.2623734085391987	-1.137466587523719	298	82544.0	5764482.5	398260.44	19
448	5988.0	2.59237E-4	0.030137079	9.14123E-4	-3.586303037178512	-1.52089884580523	49	82544.0	5823306.5	398260.44	19
450	14789.0	2.9956795E-5	0.004710025	0.0010045648	-4.523504658244853	-2.3269767735000313	10966	82544.0	5833683.5	398260.44	19
460	3839.0	1.0383173E-4	0.013696348	0.0023223478	-3.9836699192816423	-1.8633952085294807	477	82544.0	5853865.5	398260.44	19
472	2091.0	0.0011448894	0.18896636	7.7612E-4	-2.941236468239211	-0.7236154940978718	412	82544.0	5937712.0	398260.44	19
473	24979.0	1.6833351E-4	0.026698397	4.8114843E-4	-3.7738294104575942	-1.5735148056667647	21019	82544.0	6028909.5	398260.44	19
477	7283.0	3.747063E-4	0.059757978	7.046168E-4	-3.42630901957935	-1.2236041079486066	59	82544.0	6097166.5	398260.44	19
481	2475.0	4.6294843E-4	0.058852322	0.004804259	-3.334467382551753	-1.2302363945803203	46	82544.0	6136575.0	398260.44	19
483	8334.0	6.883123E-5	0.00993464	4.199556E-4	-4.16221447960335	-2.0028478850439657	586	82544.0	6155482.5	398260.44	19
485	5378.0	7.80303E-5	0.009112205	8.710051E-4	-4.10773671409722	-2.040376501381899	340	82544.0	6187596.5	398260.44	19
488	6966.0	2.6318486E-4	0.03712691	9.551606E-4	-3.5797390943448137	-1.4303111954339254	399	82544.0	6235418.5	398260.44	19
489	3529.0	6.701437E-5	0.00978946	4.5259326E-4	-4.1738320552031505	-2.009241248789859	659	82544.0	6262589.5	398260.44	19
495	3755.0	3.300488E-4	0.03556965	0.0010809721	-3.4814218578856746	-1.448920418078886	4	82544.0	6313888.5	398260.44	19
496	4173.0	8.139837E-4	0.09921941	0.002364438	-3.089384306786505	-1.0034033527343391	111	82544.0	6372763.0	398260.44	19
498	6580.0	1.561618E-4	0.019539744	0.0010748762	-3.8064252011219986	-1.7090811380052209	1474	82544.0	6397788.0	398260.44	19
500	3250.0	2.143486E-4	0.028630849	0.00308189	-3.6688793378255102	-1.5431657739046198	63	82544.0	6417556.5	398260.44	19
501	3775.0	5.6387275E-4	0.08070827	0.00459686	-3.248818896489824	-1.0930819469660502	267	82544.0	6476097.5	398260.44	19
505	2025.0	1.6048302E-4	0.019632423	7.377243E-4	-3.7945709178882603	-1.7070260906509422	309	82544.0	6495548.5	398260.44	19
507	7824.0	2.6182074E-4	0.05211773	3.084568E-4	-3.5819959600697855	-1.2830144964949222	469	82544.0	6564024.5	398260.44	19
512	3474.0	4.592475E-4	0.10769702	0.0021456927	-3.3379531976974164	-0.9677963236769065	89	82544.0	6634611.5	398260.44	19
513	4078.0	6.098783E-4	0.07345548	0.0	-3.2147568360264547	-1.1339757828995467	529	82544.0	6717476.0	398260.44	19
514	7493.0	6.9710615E-5	0.0072356043	7.6090056E-4	-4.156701084527616	-2.1405251895140305	949	82544.0	6735536.5	398260.44	19
519	3418.0	3.619468E-4	0.04543374	0.0011353865	-3.4413552709121458	-1.3426215014404368	272	82544.0	6826417.5	398260.44	19
530	1410.0	7.024673E-4	0.10466763	0.0020592292	-3.1533738989684874	-0.9801876247597466	87	82544.0	6865157.5	398260.44	19
536	3082.0	3.8685623E-4	0.042650435	5.0279207E-4	-3.4124503998571036	-1.370076533800247	733	82544.0	6934504.0	398260.44	19
538	3466.0	7.7930035E-4	0.1226221	0.0024135336	-3.1082951309173716	-0.9114312416593693	384	82544.0	6988946.5	398260.44	19
539	7313.0	3.9920436E-5	0.005120564	6.2103453E-4	-4.398804719838633	-2.2906822195171146	1470	82544.0	6995616.5	398260.44	19
540	3598.0	9.949489E-4	0.16724396	0.0016724851	-3.0021992224423073	-0.7766495642228007	294	82544.0	7072267.0	398260.44	19
541	2547.0	7.314782E-5	0.008490773	0.003250431	-4.135798605116005	-2.0710527739862292	19	82544.0	7085616.0	398260.44	19
543	6307.0	1.5980026E-4	0.016806819	0.0	-3.796422528277167	-1.7745144887720192	609	82544.0	7109701.0	398260.44	19
544	2669.0	8.275018E-4	0.1458058	0.0033189992	-3.082231042890903	-0.8362251822629636	355	82544.0	7188815.0	398260.44	19
546	2272.0	5.2231655E-4	0.08357065	0.001315309	-3.28206621307093	-1.0779462110556608	6	82544.0	7245775.0	398260.44	19
550	3717.0	5.079303E-4	0.059621748	7.398731E-4	-3.2941958844634103	-1.22459529843764	273	82544.0	7310217.5	398260.44	19
553	2800.0	4.993818E-4	0.06026914	0.0022259764	-3.3015672894265755	-1.2199050076880673	126	82544.0	7360182.0	398260.44	19
564	5712.0	4.6737265E-4	0.047970824	0.0	-3.3303367048182038	-1.3190228220575073	1301	82544.0	7405856.5	398260.44	19
570	3278.0	3.2960187E-4	0.046026543	0.0026920978	-3.4820103337142765	-1.3369916452830426	91	82544.0	7436438.5	398260.44	19
571	1510.0	4.5181686E-4	0.061420944	0.006815013	-3.345037569771767	-1.2116835159306931	35	82544.0	7480619.5	398260.44	19
572	6464.0	6.1305036E-4	0.1243811	0.0013666552	-3.212503847708356	-0.9052455975439252	155	82544.0	7589976.5	398260.44	19
575	4389.0	3.582538E-4	0.04316542	5.4359256E-4	-3.445809188603481	-1.3648640365808578	386	82544.0	7617327.5	398260.44	19
582	1792.0	2.8532158E-4	0.097294666	0.0047394256	-3.544665372582553	-1.0119109690369037	112	82544.0	7673251.5	398260.44	19
583	6265.0	8.3554094E-4	0.14656827	8.6219073E-4	-3.0780322670267366	-0.833960042591851	424	82544.0	7785343.0	398260.44	19
585	2719.0	3.8622832E-4	0.07670495	0.0045981472	-3.413155885796504	-1.1151766136900294	385	82544.0	7824467.0	398260.44	19
589	4258.0	6.53407E-4	0.086065955	0.0018696075	-3.184816208844925	-1.0651686055697713	200	82544.0	7875705.5	398260.44	19
591	4406.0	5.1542924E-4	0.057404667	0.0017128917	-3.287830943733607	-1.2410527969689527	418	82544.0	7932839.5	398260.44	19
593	4665.0	2.5501815E-4	0.03234991	7.9748424E-4	-3.593428904810153	-1.4901269153536965	705	82544.0	8017450.5	398260.44	19
594	6639.0	4.948278E-5	0.009383364	3.8077644E-4	-4.305545909067281	-2.0276414524047324	885	82544.0	8036034.0	398260.44	19
597	9595.0	2.7118851E-5	0.0034230372	6.263561E-4	-4.56672871515411	-2.4655883760123216	5640	82544.0	8046763.0	398260.44	19
605	3862.0	4.2313585E-4	0.062003512	0.0012258352	-3.3735201806904245	-1.2075837109694731	499	82544.0	8087792.5	398260.44	19
3	2872.0	9.7115524E-4	0.22265603	0.0016016647	-3.012711341690379	-0.6523655456137804	253	87870.0	125181.0	405158.72	20
9	4282.0	6.5800676E-5	0.0069419714	0.0013669989	-4.1817696469263685	-2.15851718183039	827	87870.0	135414.5	405158.72	20
12	2446.0	5.379951E-4	0.09604403	0.003352855	-3.2692217004792488	-1.017529641932103	52	87870.0	178081.28	405158.72	20
13	3663.0	8.0586784E-4	0.18841112	0.0018437775	-3.0937361776177	-0.7248934766194481	237	87870.0	322802.88	405158.72	20
14	4664.0	6.5186527E-4	0.09886623	0.0018342611	-3.185842159122384	-1.0049520185486227	315	87870.0	389232.88	405158.72	20
16	4524.0	5.266727E-4	0.08546663	0.0018993871	-3.2784591969095525	-1.0682034163467866	127	87870.0	495361.75	405158.72	20
32	5177.0	6.7245215E-4	0.08434692	0.0018788466	-3.1723386123801554	-1.073930770123425	82	87870.0	561589.75	405158.72	20
33	3700.0	2.5455107E-4	0.028117398	8.585277E-4	-3.5942250813424197	-1.5510248747388442	423	87870.0	604668.7	405158.72	20
36	2219.0	6.8524625E-4	0.17783833	0.0029323006	-3.1641533300109206	-0.749974639542768	227	87870.0	759864.44	405158.72	20
40	6227.0	2.168501E-4	0.035900023	0.0013002094	-3.6638403849612433	-1.444905275184597	127	87870.0	858368.0	405158.72	20
46	6374.0	2.2889972E-4	0.02403799	0.0	-3.640354738115003	-1.6191018368392354	812	87870.0	901949.4	405158.72	20
49	2127.0	7.3740794E-4	0.15186723	0.002533449	-3.132292188557881	-0.818535940453596	352	87870.0	983092.6	405158.72	20
52	1798.0	3.6765554E-4	0.08088422	0.0066828164	-3.4345588911335048	-1.0921362078110068	72	87870.0	1074172.6	405158.72	20
57	2226.0	6.382505E-4	0.08029936	0.0032226488	-3.1950088401279273	-1.0952879023720399	119	87870.0	1143746.5	405158.72	20
62	3270.0	9.1325317E-4	0.119651414	0.0039419485	-3.0394088114222195	-0.9220821630269004	169	87870.0	1241485.0	405158.72	20
64	8306.0	1.5130268E-4	0.018635985	6.269161E-4	-3.8201533792517455	-1.7296476591996	397	87870.0	1265380.0	405158.72	20
65	2864.0	3.3232768E-4	0.05965282	0.0032581885	-3.4784334894885567	-1.2243690191995176	39	87870.0	1308998.5	405158.72	20
70	3893.0	6.917306E-5	0.007944629	1.9574497E-4	-4.160063010917101	-2.099926400828552	675	87870.0	1320828.2	405158.72	20
71	2297.0	5.243306E-4	0.20263737	0.0023159431	-3.2803948017148503	-0.6932804503913368	5	87870.0	1494352.8	405158.72	20
72	8074.0	9.048182E-5	0.010204339	3.720863E-4	-4.043438660105361	-1.991215105034111	527	87870.0	1526156.1	405158.72	20
75	5179.0	3.858766E-4	0.045147564	0.0	-3.4135515573465725	-1.3453656751631347	420	87870.0	1555523.1	405158.72	20
78	5106.0	1.7385813E-4	0.019670228	7.318098E-4	-3.759804985730315	-1.7061906161920475	50	87870.0	1619447.0	405158.72	20
91	12814.0	7.9302656E-5	0.010662603	6.916794E-4	-4.100712268993159	-1.9721367527282476	427	87870.0	1652119.5	405158.72	20
93	3861.0	7.37119E-4	0.10801719	0.001251067	-3.132462394030585	-0.9665071196186246	290	87870.0	1759533.1	405158.72	20
95	2348.0	1.363501E-4	0.018441351	0.004968387	-3.865344517187208	-1.7342072629423941	62	87870.0	1770623.6	405158.72	20
97	1750.0	2.8484396E-4	0.031218898	0.003218809	-3.5453929825425075	-1.5055824374632722	157	87870.0	1789255.6	405158.72	20
104	4281.0	9.44856E-4	0.13201849	0.00127964	-3.0246343875213166	-0.8793652335776174	396	87870.0	1869456.9	405158.72	20
112	5104.0	1.7398696E-4	0.021410275	0.0013745505	-3.7594832946183803	-1.6693777493762694	731	87870.0	1911419.2	405158.72	20
114	2372.0	2.895005E-4	0.04718858	0.0015715132	-3.5383507009575403	-1.326163090928656	115	87870.0	1954777.2	405158.72	20
115	4373.0	7.3269894E-4	0.103137374	0.0012199285	-3.1350744347026205	-0.9865839307606435	196	87870.0	2022484.5	405158.72	20
117	6301.0	3.2786145E-5	0.004371486	0.001093826	-4.484309640614297	-2.35937089436806	2888	87870.0	2028484.5	405158.72	20
124	11223.0	9.633058E-5	0.012613316	9.942236E-4	-4.016235828211789	-1.8991707215090525	6514	87870.0	2054541.1	405158.72	20
127	4794.0	8.4336614E-4	0.119004086	0.002511114	-3.073983838085622	-0.9244381281106193	194	87870.0	2130879.5	405158.72	20
143	5631.0	7.890882E-5	0.010054943	5.094088E-4	-4.102874436599521	-1.9976203804567478	231	87870.0	2170253.8	405158.72	20
152	5355.0	3.7123103E-4	0.039291874	6.856648E-4	-3.4303557318752853	-1.4056972620112718	449	87870.0	2205710.8	405158.72	20
156	3144.0	4.351773E-4	0.05787858	0.0035217684	-3.3613337716557	-1.2374821328724328	15	87870.0	2230448.8	405158.72	20
161	2054.0	2.7828518E-4	0.039700106	0.002477179	-3.5555099202144587	-1.4012083359987144	215	87870.0	2330596.0	405158.72	20
167	2458.0	3.0926947E-4	0.048986413	0.0044527813	-3.509662952953694	-1.3099243640072422	115	87870.0	2376688.8	405158.72	20
168	2561.0	6.8469474E-4	0.09940056	0.0011614553	-3.164503010850376	-1.0026111794638528	301	87870.0	2435920.2	405158.72	20
172	6181.0	2.7934858E-4	0.0295471	5.4575654E-4	-3.5538535374601326	-1.5294851249578316	598	87870.0	2478969.2	405158.72	20
178	5238.0	5.5256113E-4	0.06763612	0.0011147676	-3.257619665636539	-1.1698213310948011	802	87870.0	2561714.8	405158.72	20
191	3982.0	0.001026047	0.16746697	0.00265258	-2.9888327262909207	-0.7760708417650793	190	87870.0	2667478.5	405158.72	20
194	8739.0	1.5927674E-4	0.018263733	6.442264E-4	-3.7978476509079955	-1.7384104501376396	222	87870.0	2711166.5	405158.72	20
195	7857.0	2.1808785E-4	0.042209562	8.213476E-4	-3.6613685270431984	-1.374589155290047	398	87870.0	2780261.8	405158.72	20
201	3230.0	4.496019E-4	0.062113184	0.0	-3.3471718523897196	-1.206816204332843	417	87870.0	2823917.8	405158.72	20
204	5016.0	4.1796642E-4	0.044741698	0.001239415	-3.3788586037377124	-1.349287541732045	164	87870.0	2860420.5	405158.72	20
206	4808.0	6.832772E-5	0.007851658	3.3079137E-4	-4.165403086090071	-2.105038604004746	999	87870.0	2884092.2	405158.72	20
208	4816.0	8.007687E-4	0.10165949	0.001968002	-3.0964928952720014	-0.9928520662896791	92	87870.0	2946299.0	405158.72	20
211	7068.0	2.513938E-5	0.002958067	5.2081724E-4	-4.599645447127562	-2.528991994322934	3487	87870.0	2951947.0	405158.72	20
212	3338.0	7.8746054E-4	0.10886175	0.0012780299	-3.1037712017629264	-0.9631246810920132	3	87870.0	3055215.2	405158.72	20
234	4986.0	6.309719E-4	0.0647293	0.001611074	-3.1999899694124094	-1.188899068589783	116	87870.0	3111740.5	405158.72	20
239	7738.0	3.3861998E-5	0.0031529283	5.687021E-4	-4.470287426581303	-2.5012859032480006	387	87870.0	3116768.5	405158.72	20
240	3281.0	5.828535E-4	0.08660771	0.0012778789	-3.2344405862178323	-1.062443446827762	182	87870.0	3167290.0	405158.72	20
243	6258.0	8.6415734E-4	0.11329974	0.0012284038	-3.0634071785076893	-0.9457710777799487	397	87870.0	3277947.0	405158.72	20
246	6953.0	3.8162998E-5	0.0035651003	3.359392E-4	-4.4183575159580375	-2.447928252807904	2964	87870.0	3285327.0	405158.72	20
248	5857.0	1.9073213E-4	0.019620659	0.0012244959	-3.7195761468597337	-1.7072864138089576	1948	87870.0	3312896.2	405158.72	20
255	7210.0	1.3480647E-4	0.013174524	3.1869888E-4	-3.870289267159356	-1.8802650802423688	59	87870.0	3341042.2	405158.72	20
257	10477.0	1.47726105E-5	0.0016636032	3.771681E-4	-4.830542753251802	-2.778950243049603	6865	87870.0	3347461.2	405158.72	20
258	5802.0	2.3076222E-4	0.025729988	4.7535522E-4	-3.636835291895989	-1.5895604202134483	403	87870.0	3368088.8	405158.72	20
263	6355.0	5.1622145E-4	0.06106118	0.0014430258	-3.287163952709592	-1.2142347992443254	44	87870.0	3427586.0	405158.72	20
268	7670.0	1.01134145E-4	0.010057324	0.001510112	-3.995102194295627	-1.9975175754495544	336	87870.0	3439420.0	405158.72	20
274	8576.0	1.442762E-4	0.019810854	6.011557E-4	-3.840805303474152	-1.7030968130205129	5104	87870.0	3508076.0	405158.72	20
275	3195.0	4.7164445E-4	0.06306077	0.0016787694	-3.3263852691320297	-1.200240744754931	122	87870.0	3568510.2	405158.72	20
276	3120.0	7.90155E-4	0.22947977	0.0028356072	-3.102287692516837	-0.6392555849223872	234	87870.0	3750025.0	405158.72	20
281	6364.0	3.826863E-4	0.06190443	0.0029995744	-3.4171570898370134	-1.2082782681880022	278	87870.0	3807774.2	405158.72	20
282	1961.0	2.538578E-4	0.038736247	0.0011278694	-3.595409467601265	-1.4118824639451566	298	87870.0	3872930.2	405158.72	20
284	4470.0	9.5360685E-4	0.14466064	0.0024529952	-3.020630636247684	-0.8396496275108456	109	87870.0	3967893.5	405158.72	20
290	4537.0	5.7130225E-4	0.06342578	0.0014402176	-3.2431340619625484	-1.1977341876910397	263	87870.0	4036170.5	405158.72	20
303	5319.0	4.865051E-4	0.077991575	0.0014547122	-3.3129126014112407	-1.1079523092001629	21	87870.0	4122898.2	405158.72	20
305	2788.0	5.4138043E-4	0.07487443	0.0014190029	-3.266497445723971	-1.1256664655731141	141	87870.0	4193156.0	405158.72	20
311	3162.0	3.413761E-4	0.04192512	0.0025564313	-3.466766905256014	-1.3775256742807107	66	87870.0	4254071.0	405158.72	20
314	4283.0	3.1094428E-4	0.0374524	0.0017081985	-3.507317432258379	-1.4265203500231534	5	87870.0	4301286.5	405158.72	20
316	25913.0	1.0517778E-4	0.014374005	5.4895104E-4	-3.9780760004832247	-1.8424222181707932	18586	87870.0	4334906.0	405158.72	20
