,blockid,dist_dtown,lg_den_parc,lg_den_finsqft,dum_400m,dum_800m,dum_1200m,dum_1600m,dum_2400m,dum_3200m,dum_4800m,dum_6400m,dum_8000m,year
26204,6013,7574,-3.2362623,0.091709256,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26205,6014,7622,-3.166409,-0.29250735,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26206,6015,7670,-2.8806376,0.13457908,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26207,6016,7845,-2.9556878,-0.7414092,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26208,6017,7797,-3.3126638,-0.9132498,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26209,6018,7749,-3.4205687,-1.3945805,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26210,6019,7698,-3.2589202,-0.8549422,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26211,6020,7879,-3.195267,-0.50584525,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26212,6021,7923,-3.4195545,-0.8011577,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26213,6023,8027,-3.0939968,-0.017301653,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26214,6024,8199,-3.0553305,-0.55505216,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26215,6025,8382,-3.7823293,-0.9310709,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26216,6028,8105,-3.2777343,0.42164093,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26217,6030,7554,-4.665926,-2.1797318,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26218,6035,7523,-3.4390168,0.52002466,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26219,6037,8077,-3.9854863,-0.970546,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26220,6038,8087,-4.2104077,-0.5606511,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26221,6039,7803,-4.2286315,-2.0513835,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26222,6055,7185,-4.042063,-1.4809619,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26223,6056,7325,-4.0198846,-1.3535225,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26224,6057,7367,-4.2677054,-0.840869,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26225,6058,7654,-3.3369098,-0.44704807,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26226,6059,7617,-4.312664,-2.157328,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26227,6060,7579,-4.3172693,-2.37775,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26228,6062,7811,-4.3280225,-2.317299,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26229,6064,7492,-3.8582513,-1.3063949,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26230,6065,8956,-4.02317,-1.888993,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26231,6066,9187,-3.3414564,-1.3492467,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26232,6069,9318,-4.0117183,-1.8594301,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26233,6070,9366,-3.590931,-1.5220033,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26234,6071,8839,-3.8309307,-1.9032182,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26235,6074,9516,-3.5860693,-0.9158236,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26236,6075,8605,-3.7430234,0.11521288,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26237,6076,9445,-3.6508415,-1.3396176,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26238,6078,9373,-3.8520224,-1.471811,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26239,6079,9348,-3.1824148,-0.37964094,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26240,6080,9188,-3.4325416,-0.7468,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26241,6083,9013,-3.3584847,-1.1587296,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26242,6088,9093,-3.1696744,-0.46132436,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26243,6089,9048,-2.8043153,-0.30828586,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26244,6090,8994,-3.011676,-0.598224,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26245,6091,9361,-4.296193,-1.8616245,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26246,6092,9262,-3.5199592,-1.375558,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26247,6093,8915,-3.6510732,-1.2702593,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26248,6094,9062,-3.2165177,-1.0381805,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26249,6095,9116,-2.8931,-0.5356098,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26250,6096,9166,-2.909659,-0.48565724,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26251,6097,9216,-2.7686594,0.078775875,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26252,6098,9375,-3.6798759,-0.92291397,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26253,6099,9625,-4.2568173,-1.8519837,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26254,6100,9412,-3.8475316,-1.9802605,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26255,6109,9568,-3.1157658,-0.0022123526,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26256,6110,9655,-3.5348296,0.3354865,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26257,6116,10139,-4.2291183,-1.2025852,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26258,6117,10027,-3.8643925,-1.412606,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26259,6118,10115,-3.3995006,-1.0595526,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26260,6119,10202,-3.4964156,-1.2528815,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26261,6121,10400,-3.8831124,-1.5864471,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26262,6122,10497,-3.3371763,-0.88663393,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26263,6123,10564,-4.2467937,-2.4338806,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26264,6124,10460,-3.8282087,-1.5977597,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26265,6125,10556,-3.505053,-0.21882115,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26266,6126,10651,-3.748091,-1.361592,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26267,6133,10078,-4.19642,-2.0917625,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26268,6135,10624,-3.568876,-0.56422323,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26269,6136,11085,-2.961031,-0.10986681,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26270,6141,11000,-5.030247,-3.0808575,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26271,6142,11199,-2.9114366,0.20751037,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26272,6154,10429,-3.8019521,-1.7739235,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26273,6162,10262,-3.7803414,-1.5844417,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26274,6169,10195,-3.7845223,-1.7947758,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26275,6170,10111,-3.62843,-1.4473011,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26276,6171,10018,-3.2543724,-1.0132687,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26277,6172,9925,-3.8591583,-1.9001169,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26278,6173,10014,-4.004278,-2.010842,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26279,6181,9717,-3.9938328,-1.6971676,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26280,6182,9672,-3.579517,-1.0601264,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26281,6186,9769,-4.0281644,-1.6000296,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26282,6187,9812,-4.278044,-2.0632005,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26283,6189,9903,-3.7938137,-0.95182884,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26284,6191,9833,-3.3043613,-1.1466455,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26285,6192,9930,-3.2778385,-0.89978665,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26286,6193,9791,-3.611022,-1.361579,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26287,6194,9739,-3.7107518,-1.1544493,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26288,6195,8769,-4.3268633,-0.8723231,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26289,6198,9311,-3.7927651,-1.711778,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26290,6204,8153,-4.8400483,-1.2024522,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26291,6212,8930,-3.9617295,-1.5815183,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26292,6215,9219,-4.4638333,-1.4638333,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26293,6217,8462,-4.8607917,-1.196539,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26294,6219,8479,-4.840731,-2.1400275,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26295,6225,9631,-5.441988,-1.6162375,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26296,6231,10593,-5.781433,-3.566589,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26297,6233,11115,-4.3236303,-1.1577926,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26298,6235,10847,-5.199028,-1.3954341,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26299,6237,11199,-4.906755,-1.4721862,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26300,6239,11793,-5.7448835,-3.8417933,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26301,6241,10448,-4.584301,-1.340024,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26302,6242,10547,-5.027947,-1.5303392,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26303,6244,10986,-5.7182693,-3.873171,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26304,6247,10673,-5.368648,-2.8602533,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26305,6248,9473,-5.4916053,-1.3076239,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26306,6250,11155,-4.3754992,-1.8785694,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26307,6256,12468,-5.2491956,-1.4787854,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26308,6257,12280,-5.0321474,-1.4708076,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26309,6261,13493,-4.4430017,-0.3907887,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26310,6262,12761,-4.722148,-0.9968998,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26311,6264,12707,-5.7566853,-3.4262714,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26312,6274,13409,-4.3650618,-1.0056058,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26313,6276,13905,-5.448482,-1.3433124,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26314,6283,12150,-4.4638333,-2.0260828,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26315,6284,12513,-4.4753904,-2.1117783,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26316,6289,11854,-4.573092,-2.675465,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26317,6290,11722,-3.5773797,-0.3484867,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26318,6293,11826,-2.8353207,-0.05635941,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26319,6294,11990,-2.854306,0.34849352,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26320,6298,12073,-3.3239164,-0.8289506,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26321,6299,12187,-2.9179778,0.5167706,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26322,6300,11306,-3.8507688,-1.5327054,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26323,6303,11258,-4.3328905,-0.59569806,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26324,6312,10955,-5.1969414,-2.9601521,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26325,6332,12524,-3.7723057,-0.68519104,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26326,6336,12324,-3.8357856,-1.6834973,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26327,6337,12254,-3.6149323,0.024316115,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26328,6354,13102,-4.8816833,-2.2049897,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26329,6355,13111,-3.8184144,-0.26778865,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26330,6357,12867,-3.4836824,-1.2003812,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26331,6358,13471,-4.58256,-1.559668,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26332,6362,13719,-4.030926,-0.8426659,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26333,6403,14094,-4.1456313,-0.55234534,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26334,6405,14262,-4.2650537,-2.1895068,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26335,6424,18054,-5.923959,-3.302436,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26336,6428,15582,-5.220454,-2.3032794,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26337,6448,15896,-5.020054,-1.0224491,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26338,6451,14988,-5.2888956,-2.167546,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26339,6465,14884,-4.7935195,-0.95941675,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26340,6468,16317,-5.679684,-1.6849271,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26341,6472,13722,-5.0194187,-0.8391495,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26342,6475,15542,-5.4950676,-1.8530651,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26343,6478,12477,-4.787349,-1.8788644,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26344,6479,13152,-4.95502,-1.6470962,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26345,6482,14045,-5.112396,-1.80096,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26346,6483,15395,-5.173967,-2.9850383,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26347,6486,16756,-5.7391605,-2.2700384,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26348,6490,17384,-5.104296,-1.5261155,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26349,6492,14346,-4.8570375,-1.4506108,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26350,6493,13742,-4.155237,-0.66108274,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26351,6508,18114,-6.248324,-4.191419,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26352,6521,18855,-5.5469117,-1.8579141,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26353,6523,18593,-6.1100535,-4.072627,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26354,6526,3975,-3.8176608,-1.4661222,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26355,6527,3700,-2.6742125,0.72463673,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26356,6528,3767,-3.0786545,0.23134804,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26357,6532,4409,-4.156125,-1.9962571,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26358,6537,4038,-4.870746,-2.7154102,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26359,6540,4472,-3.5298665,-1.1472492,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26360,6543,4737,-3.7467432,0.5925095,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26361,6546,7271,-5.2588935,-1.8117354,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26362,6550,4996,-3.7379873,-1.5041455,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26363,6551,5128,-3.9747267,-1.7616518,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26364,6558,6514,-4.923509,-1.702182,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26365,6564,6404,-4.7342634,-1.8973697,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26366,6565,5887,-3.440358,-0.15705676,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26367,6566,6791,-3.912955,0.4145061,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26368,6577,6948,-4.052671,-0.032931637,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26369,6579,5196,-4.925351,-0.53840667,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26370,6580,5865,-3.6923268,0.40501723,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26371,6583,5612,-4.332903,-2.0148394,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26372,6585,5987,-4.166069,-0.47680953,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26373,6587,5649,-3.5208502,0.49346027,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26374,6593,5308,-4.415172,-1.2331858,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26375,6596,6677,-4.159868,-2.1106498,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26376,6598,7139,-4.3327413,-0.6050984,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26377,6614,8115,-4.3474607,-0.37921137,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26378,6619,4227,-5.332202,-2.856531,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26379,6620,4243,-3.5469654,0.14417495,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26380,6635,8869,-3.883408,-0.8007185,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26381,6636,8049,-3.5701926,-0.41668257,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26382,6637,8362,-4.870218,-1.511807,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26383,6641,8742,-3.8031976,-1.3560395,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26384,6642,8771,-3.2537901,0.08342359,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26385,6643,8787,-3.8018038,-0.18896694,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26386,6648,9161,-3.8734775,-0.31798005,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26387,6653,8753,-4.135196,-1.8541629,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26388,6655,8969,-3.283703,-0.17785248,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26389,6656,8877,-3.839541,-0.092129074,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26390,6661,8202,-5.0894575,-2.0652728,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26391,6664,9026,-4.1714535,-1.1164576,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26392,6665,8574,-5.173093,-1.3862469,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26393,6668,8830,-4.6430163,-1.8724099,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26394,6678,9781,-4.5805326,-0.6741976,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26395,6682,9423,-5.630991,-1.4047776,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26396,6686,9076,-3.8496583,-0.12842487,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26397,6690,9743,-5.477379,-3.3874738,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26398,6699,9555,-5.281441,-1.4133359,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26399,6705,9936,-4.3340583,-1.8235132,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26400,6706,10023,-4.1504645,-1.7127142,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26401,6716,9911,-4.5741906,-0.9741167,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26402,6793,27541,-5.2905965,-2.2445428,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26403,6803,28017,-4.97053,-2.2106733,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26404,6806,28817,-4.6184287,-2.2090595,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26405,6808,28714,-5.031596,-2.2818599,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26406,6831,25013,-4.670385,-2.5564418,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26407,6928,28300,-5.4410567,-2.580719,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26408,6944,28324,-5.4793606,-3.2531908,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26409,6963,25195,-5.34859,-1.0869702,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26410,7018,23133,-5.2828984,-2.9818685,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26411,7144,21035,-4.728816,-2.485778,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26412,7145,21412,-4.773854,-0.81481236,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26413,7185,12145,-4.197777,-1.6587005,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26414,7186,12461,-4.5125175,-2.0653596,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26415,7204,12991,-4.259754,-0.8314979,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26416,7206,12064,-5.085131,-1.4113275,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26417,7217,14118,-4.7390795,-1.2494023,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26418,7221,14550,-4.621719,-1.2970248,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26419,7223,14638,-4.238034,-0.9511282,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26420,7233,16727,-5.554345,-2.9158556,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26421,7250,15720,-5.6944203,-1.7416279,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26422,7259,10869,-5.591637,-2.1182597,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26423,7276,11987,-4.072213,-0.5041723,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26424,7280,12448,-4.8253627,-1.0507,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26425,7286,11812,-5.128787,-1.5319699,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26426,7291,12086,-4.3976307,-0.7522084,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26427,7293,12907,-6.132408,-3.7362087,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26428,7309,15727,-5.5457735,-1.384955,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26429,7330,16247,-5.6463504,-1.6781011,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26430,7353,17090,-5.489759,-3.1737885,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26431,7383,16905,-4.421785,-1.8489132,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26432,7403,18232,-5.2039027,-2.174519,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26433,7410,18431,-4.8877287,-2.0083463,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26434,7445,19318,-4.8642826,-2.2579012,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26435,7505,16601,-5.118871,-1.7106313,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26436,7514,17202,-3.8392055,-0.58072793,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26437,7534,17568,-4.8782954,-1.0200591,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26438,7538,18396,-4.7982483,-1.7020336,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26439,7541,18696,-4.990401,-2.4083376,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26440,7545,19340,-5.487663,-3.02228,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26441,7590,26425,-5.966935,-2.9699857,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26442,7594,23696,-4.7973437,-2.3627748,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26443,7626,20977,-5.84269,-3.6173809,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26444,7653,25278,-3.9973514,-0.13135965,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26445,7661,23857,-5.41643,-2.6170897,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26446,7668,21840,-5.6663346,-1.7565113,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26447,7684,24837,-5.7197466,-1.8774494,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26448,7747,29904,-4.4694133,-1.5264722,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26449,7750,29229,-5.1486983,-2.8102417,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26450,7752,29646,-4.96576,-2.2539527,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26451,7754,30429,-5.0409384,-3.1488438,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26452,7755,30845,-5.2244925,-3.1334121,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26453,7758,29869,-5.0006857,-2.045479,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26454,7765,32109,-6.2119226,-3.873466,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26455,7768,31077,-4.0480433,-1.503562,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26456,7778,29494,-4.689118,-1.22018,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26457,7780,30793,-5.4111786,-1.4051405,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26458,7781,30402,-6.436281,-3.7811427,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26459,7791,30502,-5.9001126,-3.7485895,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26460,7798,32159,-5.5665674,-3.3049083,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26461,7813,33347,-5.2869434,-1.9128882,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26462,7817,29349,-5.893295,-3.5977275,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26463,7834,31573,-5.558272,-2.551378,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26464,7850,27362,-4.2002144,-0.7865792,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26465,7878,28267,-4.8903346,-2.5599205,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26466,7894,27950,-5.546116,-1.398749,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26467,7895,32964,-5.804102,-3.238254,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26468,7896,35070,-4.599009,-2.1396167,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26469,7897,35230,-4.438362,-1.6170123,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26470,7898,33515,-5.478944,-2.4903848,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26471,7900,35606,-4.336139,-2.2155654,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26472,7906,35337,-2.988559,0.19889908,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
26473,7908,35470,-4.059147,-2.029763,1,0,0,0,0,0,0.0,0.0,0.0,1930.0
