,tractid,dist_dtown,den_parc,den_finsqft,den_line,lg_den_parc,lg_den_finsqft,tot_parc,tot_finsqft,tot_line_len,period,chg_tot_finsqft,chg_den_line,chg_den_finsqft,chg_tot_line_len
1384,202,5378,0.00010782375,0.012197997,0.000493891,-3.9672856,-1.9137114,115969,12237903.0,442741.84,8,1659123.0,0.0,0.0011553168,15401.4375
1385,203,6966,8.539909e-06,0.0007942115,0.00092282257,-5.068547,-3.1000638,25179,2700938.2,281973.1,2,,,,
1386,203,6966,1.8632527e-05,0.002012313,0.0013886916,-4.729728,-2.6963046,32109,3566793.2,309384.16,3,865855.0,0.00046586903,0.0012181016,27411.062
1387,203,6966,0.00012344049,0.017600225,0.0013886916,-3.9085424,-1.7544818,45857,5149367.0,325355.22,4,1582573.8,0.0,0.015587912,15971.0625
1388,203,6966,0.00022514304,0.032191128,0.0013886916,-3.6475415,-1.4922638,62637,6884476.5,389052.62,5,1735109.5,0.0,0.014590902,63697.406
1389,203,6966,0.00027948793,0.03987361,0.0013886916,-3.553637,-1.3993144,76354,8239878.5,405158.72,6,1355402.0,0.0,0.0076824836,16106.094
1390,203,6966,0.0004394171,0.062826544,0.0013886916,-3.3571231,-1.2018569,101258,10659705.0,427340.4,7,2419826.5,0.0,0.022952933,22181.688
1391,203,6966,0.00059701724,0.08908237,0.0013886916,-3.224013,-1.0502082,115969,12352647.0,442741.84,8,1692942.0,0.0,0.026255824,15401.4375
1392,204,3529,9.007321e-06,0.0010928884,0.0014934911,-5.0454044,-2.961424,25179,2703971.5,281973.1,2,,,,
1393,204,3529,2.0896985e-05,0.002653917,0.0014934911,-4.6799164,-2.5761127,32109,3574159.2,309384.16,3,870187.75,0.0,0.0015610287,27411.062
1394,204,3529,2.9544013e-05,0.004044575,0.0017550887,-4.5295305,-2.3931272,45857,5160593.0,325355.22,4,1586433.8,0.00026159757,0.0013906581,15971.0625
1395,204,3529,4.9720413e-05,0.007293199,0.0017662138,-4.3034654,-2.1370819,62637,6904719.0,389052.62,5,1744126.0,1.1125114e-05,0.003248624,63697.406
1396,204,3529,7.349974e-05,0.010736843,0.0017662138,-4.133714,-1.9691234,76354,8269679.0,405158.72,6,1364960.0,0.0,0.0034436435,16106.094
1397,204,3529,0.00014123479,0.019577067,0.0017662138,-3.8500583,-1.7082523,101258,10714042.0,427340.4,7,2444363.0,0.0,0.008840225,22181.688
1398,204,3529,0.00018230818,0.0257386,0.0017662138,-3.739194,-1.5894151,115969,12424085.0,442741.84,8,1710043.0,0.0,0.0061615333,15401.4375
1399,205,10378,4.3457476e-06,0.0003476598,0.0002678819,-5.3619356,-3.4588456,25179,2705011.5,281973.1,2,,,,
1400,205,10378,5.682901e-06,0.00045463207,0.0002678819,-5.24543,-3.34234,32109,3575519.2,309384.16,3,870507.75,0.0,0.000106972264,27411.062
1401,205,10378,7.688631e-06,0.0006958211,0.0002678819,-5.114151,-3.1575024,45857,5162674.5,325355.22,4,1587155.2,0.0,0.000241189,15971.0625
1402,205,10378,1.2702954e-05,0.0015218139,0.00040167308,-4.8960953,-2.8176384,62637,6909271.5,389052.62,5,1746597.0,0.00013379118,0.00082599284,63697.406
1403,205,10378,2.0725873e-05,0.0022150776,0.00040167308,-4.683487,-2.654611,76354,8276305.0,405158.72,6,1367033.5,0.0,0.0006932637,16106.094
1404,205,10378,2.3734468e-05,0.0025366212,0.00040167308,-4.6246204,-2.5957444,101258,10721630.0,427340.4,7,2445325.0,0.0,0.00032154354,22181.688
1405,205,10378,2.8080216e-05,0.0031056716,0.00040167308,-4.5515995,-2.5078444,115969,12433375.0,442741.84,8,1711745.0,0.0,0.00056905043,15401.4375
1406,206,3755,5.5470424e-05,0.0067234472,0.0,-4.2559385,-2.172408,9229,1062853.6,152356.6,0,,,,
1407,206,3755,6.1017465e-05,0.007363731,0.0,-4.2145457,-2.1329021,10910,1245414.1,273684.16,1,182560.5,0.0,0.0006402838,121327.56
1408,206,3755,8.528578e-05,0.010218526,0.0,-4.0691233,-1.9906118,25179,2719748.8,281973.1,2,1474334.6,0.0,0.0028547952,8288.9375
1409,206,3755,9.915338e-05,0.01181937,0.0,-4.0036926,-1.9274057,32109,3592565.2,309384.16,3,872816.5,0.0,0.0016008439,27411.062
1410,206,3755,0.00016641128,0.019429047,0.0,-3.7788172,-1.7115486,45857,5190695.5,325355.22,4,1598130.2,0.0,0.0076096766,15971.0625
1411,206,3755,0.00027180507,0.030033749,0.00023882515,-3.5657425,-1.5223905,62637,6952586.5,389052.62,5,1761891.0,0.00023882515,0.010604702,63697.406
1412,206,3755,0.00033282256,0.035856318,0.00023882515,-3.4777873,-1.4454343,76354,8328017.5,405158.72,6,1375431.0,0.0,0.005822569,16106.094
1413,206,3755,0.00039245325,0.041524816,0.00023882515,-3.406212,-1.3816923,101258,10781518.0,427340.4,7,2453500.5,0.0,0.0056684986,22181.688
1414,206,3755,0.00042504212,0.04489588,0.00023882515,-3.371568,-1.3477935,115969,12498124.0,442741.84,8,1716606.0,0.0,0.0033710636,15401.4375
1415,207,4173,0.00029997743,0.037097204,0.0,-3.5229113,-1.4306588,25179,2741761.5,281973.1,2,,,,
1416,207,4173,0.00039435233,0.05132214,0.0,-3.4041157,-1.2896953,32109,3623018.8,309384.16,3,881257.25,0.0,0.014224935,27411.062
1417,207,4173,0.0006252338,0.07922885,0.0,-3.2039576,-1.1011167,45857,5237708.0,325355.22,4,1614689.2,0.0,0.027906708,15971.0625
1418,207,4173,0.00077522255,0.09646794,0.0,-3.1105735,-1.015617,62637,7009828.5,389052.62,5,1772120.5,0.0,0.017239094,63697.406
1419,207,4173,0.0008460037,0.10312245,0.0,-3.0726278,-0.9866468,76354,8389208.0,405158.72,6,1379379.5,0.0,0.0066545084,16106.094
1420,207,4173,0.00095049024,0.11616482,0.0,-3.0220523,-0.9349254,101258,10850448.0,427340.4,7,2461240.0,0.0,0.013042368,22181.688
1421,207,4173,0.0009774545,0.11946026,0.0,-3.0099034,-0.9227765,115969,12569009.0,442741.84,8,1718561.0,0.0,0.003295444,15401.4375
1422,208,6580,7.808108e-07,0.0001600662,0.00097354566,-6.1074543,-3.7957003,9229,1063058.6,152356.6,0,,,,
1423,208,6580,7.808108e-07,0.0001600662,0.00097354566,-6.1074543,-3.7957003,10910,1245619.1,273684.16,1,182560.5,0.0,0.0,121327.56
1424,208,6580,1.5616216e-06,0.00025766756,0.00097354566,-5.806424,-3.5889401,25179,2742091.5,281973.1,2,1496472.4,0.0,9.7601354e-05,8288.9375
1425,208,6580,1.5616216e-06,0.00025766756,0.00097354566,-5.806424,-3.5889401,32109,3623348.8,309384.16,3,881257.25,0.0,0.0,27411.062
1426,208,6580,4.684865e-06,0.00064416893,0.00097354566,-5.329303,-3.1910002,45857,5238533.0,325355.22,4,1615184.2,0.0,0.00038650137,15971.0625
1427,208,6580,3.8259728e-05,0.005367294,0.0021270646,-4.4172583,-2.2702446,62637,7016702.5,389052.62,5,1778169.5,0.0011535189,0.004723125,63697.406
1428,208,6580,0.00019364107,0.024107533,0.0021270646,-3.7130024,-1.6178472,76354,8420083.0,405158.72,6,1403380.5,0.0,0.018740239,16106.094
1429,208,6580,0.00063558,0.07937688,0.0021270646,-3.1968298,-1.100306,101258,10952108.0,427340.4,7,2532025.0,0.0,0.055269346,22181.688
1430,208,6580,0.0008581111,0.10947653,0.0021270646,-3.0664566,-0.960679,115969,12709218.0,442741.84,8,1757110.0,0.0,0.030099653,15401.4375
1431,209,3250,0.00013324374,0.018627474,0.000102284845,-3.875353,-1.729846,25179,2754953.0,281973.1,2,,,,
1432,209,3250,0.00017089957,0.02389176,0.00095498253,-3.7672591,-1.6217519,32109,3639845.2,309384.16,3,884892.25,0.0008526977,0.005264286,27411.062
1433,209,3250,0.00021869352,0.029211204,0.00095498253,-3.660164,-1.5344505,45857,5258702.5,325355.22,4,1618857.2,0.0,0.0053194445,15971.0625
1434,209,3250,0.00024476295,0.032693334,0.00095498253,-3.6112542,-1.4855407,62637,7039276.0,389052.62,5,1780573.5,0.0,0.0034821294,63697.406
1435,209,3250,0.00025634936,0.03424095,0.00095498253,-3.5911677,-1.4654542,76354,8443725.0,405158.72,6,1404449.0,0.0,0.001547616,16106.094
1436,209,3250,0.00028676368,0.038303435,0.00095498253,-3.542476,-1.4167622,101258,10978555.0,427340.4,7,2534830.0,0.0,0.004062485,22181.688
1437,209,3250,0.00029400518,0.03927069,0.00095498253,-3.531645,-1.4059315,115969,12736333.0,442741.84,8,1757778.0,0.0,0.0009672567,15401.4375
1438,210,3775,0.0002605671,0.04007522,0.00090646197,-3.5840805,-1.397124,25179,2784021.2,281973.1,2,,,,
1439,210,3775,0.00032674288,0.048977032,0.00090646197,-3.4857938,-1.3100076,32109,3675370.2,309384.16,3,891349.0,0.0,0.008901812,27411.062
1440,210,3775,0.00045357976,0.067598015,0.00090646197,-3.3433464,-1.170066,45857,5307734.0,325355.22,4,1632363.8,0.0,0.018620983,15971.0625
1441,210,3775,0.0005431928,0.07847325,0.00090646197,-3.2650461,-1.1052784,62637,7096196.0,389052.62,5,1788462.0,0.0,0.0108752325,63697.406
1442,210,3775,0.0005928246,0.08451523,0.0012655054,-3.2270737,-1.073065,76354,8505027.0,405158.72,6,1408831.0,0.00035904348,0.0060419813,16106.094
1443,210,3775,0.00065624306,0.09305527,0.0012655054,-3.1829352,-1.0312591,101258,11046052.0,427340.4,7,2541025.0,0.0,0.008540042,22181.688
1444,210,3775,0.00069484557,0.09852911,0.0012655054,-3.1581118,-1.0064354,115969,12807800.0,442741.84,8,1761748.0,0.0,0.0054738373,15401.4375
1445,212,2025,0.00010597936,0.011710719,0.0008058488,-3.9747787,-1.9314164,25179,2818596.8,281973.1,2,,,,
1446,212,2025,0.0001302032,0.015928192,0.0008058488,-3.8853784,-1.7978336,32109,3719093.5,309384.16,3,900496.75,0.0,0.004217473,27411.062
1447,212,2025,0.0001483711,0.01815073,0.0011234357,-3.8286507,-1.7411059,45857,5355969.5,325355.22,4,1636876.0,0.00031758688,0.002222538,15971.0625
1448,212,2025,0.00016149235,0.019755898,0.0011234357,-3.791848,-1.7043033,62637,7149504.0,389052.62,5,1793534.5,0.0,0.001605168,63697.406
1449,212,2025,0.00016855764,0.02062022,0.0011234357,-3.7732515,-1.6857067,76354,8559733.0,405158.72,6,1410229.0,0.0,0.00086432137,16106.094
1450,212,2025,0.00017562293,0.021484539,0.0011234357,-3.7554188,-1.667874,101258,11102188.0,427340.4,7,2542455.0,0.0,0.0008643195,22181.688
1451,212,2025,0.00017764159,0.021731488,0.0011234357,-3.7504554,-1.6629106,115969,12864851.0,442741.84,8,1762663.0,0.0,0.0002469495,15401.4375
1452,213,7824,6.088836e-06,0.00065454986,0.0,-5.2154655,-3.1840572,25179,2819456.8,281973.1,2,,,,
1453,213,7824,1.1416568e-05,0.001449904,0.000260743,-4.9424644,-2.8386607,32109,3720998.5,309384.16,3,901541.75,0.000260743,0.0007953542,27411.062
1454,213,7824,4.033854e-05,0.0059459005,0.00066683866,-4.39428,-2.2257824,45857,5363781.5,325355.22,4,1642783.0,0.00040609567,0.0044959965,15971.0625
1455,213,7824,0.00013699882,0.026533736,0.0012975453,-3.8632832,-1.5762016,62637,7184366.0,389052.62,5,1820584.5,0.0006307066,0.020587835,63697.406
1456,213,7824,0.00031281397,0.06304939,0.0012975453,-3.5047138,-1.200319,76354,8642572.0,405158.72,6,1458206.0,0.0,0.036515653,16106.094
1457,213,7824,0.000560934,0.11143054,0.0019073361,-3.2510881,-0.9529958,101258,11248594.0,427340.4,7,2606022.0,0.0006097908,0.04838115,22181.688
1458,213,7824,0.00067129417,0.13051651,0.0019073361,-3.1730871,-0.8843345,115969,13036334.0,442741.84,8,1787740.0,0.0,0.019085974,15401.4375
1459,216,3474,5.3400872e-05,0.012484123,0.0029953618,-4.272452,-1.9036419,9229,1125895.5,152356.6,0,,,,
1460,216,3474,9.001861e-05,0.021032682,0.0029953618,-4.0456676,-1.6771053,10910,1320188.2,273684.16,1,194292.75,0.0,0.008548559,121327.56
1461,216,3474,0.00012511062,0.03168468,0.0029953618,-3.902706,-1.4991506,25179,2887351.8,281973.1,2,1567163.5,0.0,0.010652,8288.9375
1462,216,3474,0.00023496384,0.05682981,0.0029953618,-3.628999,-1.2454238,32109,3807437.0,309384.16,3,920085.25,0.0,0.025145128,27411.062
1463,216,3474,0.0003814348,0.09032037,0.0029953618,-3.4185796,-1.0442142,45857,5476885.0,325355.22,4,1669448.0,0.0,0.03349056,15971.0625
1464,216,3474,0.00046535046,0.1087387,0.0029953618,-3.3322198,-0.9636159,62637,7313935.0,389052.62,5,1837050.0,0.0,0.018418327,63697.406
1465,216,3474,0.00052790577,0.11738871,0.0029953618,-3.2774436,-0.93037367,76354,8779066.0,405158.72,6,1465131.0,0.0,0.008650012,16106.094
1466,216,3474,0.00059351255,0.13161378,0.0029953618,-3.2265701,-0.8806986,101258,11396351.0,427340.4,7,2617285.0,0.0,0.014225066,22181.688
1467,216,3474,0.0006118214,0.13559155,0.0029953618,-3.2133753,-0.8677674,115969,13192117.0,442741.84,8,1795766.0,0.0,0.0039777756,15401.4375
1468,217,4078,0.0003554681,0.04260714,0.0001631891,-3.4491994,-1.3705176,25179,2935416.5,281973.1,2,,,,
1469,217,4078,0.00042195214,0.051740456,0.0001631891,-3.3747368,-1.2861698,32109,3865805.0,309384.16,3,930388.5,0.0,0.009133317,27411.062
1470,217,4078,0.00050882465,0.06291812,0.0001631891,-3.2934318,-1.2012243,45857,5547862.5,325355.22,4,1682057.5,0.0,0.011177663,15971.0625
1471,217,4078,0.0005682171,0.06955536,0.00016464203,-3.2454858,-1.1576694,62637,7392399.5,389052.62,5,1844537.0,1.4529214e-06,0.006637238,63697.406
1472,217,4078,0.0006231772,0.075057246,0.0007190623,-3.2053885,-1.1246073,76354,8863737.0,405158.72,6,1471337.5,0.0005544203,0.0055018887,16106.094
1473,217,4078,0.0006728187,0.081065305,0.00092062866,-3.172102,-1.091165,101258,11487800.0,427340.4,7,2624063.0,0.00020156638,0.006008059,22181.688
1474,217,4078,0.00069054775,0.084265485,0.00092062866,-3.1608062,-1.0743502,115969,13287176.0,442741.84,8,1799376.0,0.0,0.0032001808,15401.4375
1475,218,7493,2.524008e-05,0.0028966707,0.0,-4.5979095,-2.538101,25179,2942646.8,281973.1,2,,,,
1476,218,7493,3.165026e-05,0.003603382,0.0,-4.499623,-2.4432898,32109,3874799.2,309384.16,3,932152.5,0.0,0.0007067113,27411.062
1477,218,7493,4.1666164e-05,0.0045643393,0.0,-4.3802166,-2.3406222,45857,5559255.0,325355.22,4,1684455.8,0.0,0.00096095726,15971.0625
1478,218,7493,5.689034e-05,0.006248762,0.0,-4.2449613,-2.204206,62637,7407996.5,389052.62,5,1848741.5,0.0,0.0016844226,63697.406
1479,218,7493,7.812406e-05,0.008113742,0.0,-4.1072154,-2.0907788,76354,8883989.0,405158.72,6,1475992.5,0.0,0.00186498,16106.094
1480,218,7493,0.00019951683,0.018750709,0.0,-3.7000206,-1.7269824,101258,11534602.0,427340.4,7,2650613.0,0.0,0.010636967,22181.688
1481,218,7493,0.00025480462,0.024257401,0.0,-3.5937927,-1.6151557,115969,13347723.0,442741.84,8,1813121.0,0.0,0.0055066925,15401.4375
1482,219,5913,1.3192612e-05,0.0022097626,0.0,-4.879669,-2.6556544,25179,2951524.2,281973.1,2,,,,
1483,219,5913,3.0367899e-05,0.004336536,0.0,-4.5175853,-2.362857,32109,3892220.8,309384.16,3,940696.5,0.0,0.0021267734,27411.062
1484,219,5913,9.3095034e-05,0.01289963,0.0,-4.0310736,-1.8894228,45857,5611078.0,325355.22,4,1718857.2,0.0,0.008563094,15971.0625
1485,219,5913,0.00020635237,0.030328887,0.0,-3.6853905,-1.5181435,62637,7529840.0,389052.62,5,1918762.0,0.0,0.017429257,63697.406
1486,219,5913,0.000264599,0.0386633,0.0,-3.577412,-1.412701,76354,9039315.0,405158.72,6,1509475.0,0.0,0.008334415,16106.094
1487,219,5913,0.0002991985,0.044105984,0.0,-3.5240407,-1.3555025,101258,11711793.0,427340.4,7,2672478.0,0.0,0.0054426827,22181.688
1488,219,5913,0.00030567034,0.045114394,0.0,-3.5147467,-1.3456849,115969,13528966.0,442741.84,8,1817173.0,0.0,0.00100841,15401.4375
1489,220,3418,0.00013398057,0.017495286,0.0,-3.8729582,-1.757079,9229,1160891.1,152356.6,0,,,,
1490,220,3418,0.0001544776,0.020342996,0.0,-3.8111346,-1.6915851,10910,1360880.1,273684.16,1,199989.0,0.0,0.0028477106,121327.56
1491,220,3418,0.0002144689,0.027501157,0.0,-3.6686356,-1.560649,25179,3006534.5,281973.1,2,1645654.4,0.0,0.00715816,8288.9375
1492,220,3418,0.00023496593,0.030311631,0.0,-3.6289952,-1.5183907,32109,3952852.8,309384.16,3,946318.25,0.0,0.0028104745,27411.062
1493,220,3418,0.00027895955,0.035991415,0.0,-3.5544589,-1.443801,45857,5683071.5,325355.22,4,1730218.8,0.0,0.0056797843,15971.0625
1494,220,3418,0.00034245034,0.04356469,0.0,-3.4654024,-1.3608654,62637,7616982.0,389052.62,5,1933910.5,0.0,0.007573273,63697.406
1495,220,3418,0.00037144613,0.04637252,0.0,-3.4301043,-1.3337393,76354,9132073.0,405158.72,6,1515091.0,0.0,0.0028078333,16106.094
1496,220,3418,0.0004254383,0.05189889,0.0,-3.3711634,-1.2848419,101258,11815606.0,427340.4,7,2683533.0,0.0,0.0055263676,22181.688
1497,220,3418,0.00046593245,0.056140512,0.0,-3.331677,-1.2507236,115969,13641263.0,442741.84,8,1825657.0,0.0,0.004241623,15401.4375
1498,221,11230,3.7228418e-07,4.7280093e-05,0.0,-6.4291253,-4.3253217,76354,9132200.0,405158.72,6,,,,
1499,221,11230,7.4456835e-07,8.041338e-05,0.0,-6.1280956,-4.0946717,101258,11815822.0,427340.4,7,2683622.0,0.0,3.313329e-05,22181.688
1500,221,11230,1.861421e-06,0.00017683499,0.0,-5.7301555,-3.7524319,115969,13641738.0,442741.84,8,1825916.0,0.0,9.642161e-05,15401.4375
1501,222,1410,0.00043769114,0.06521598,0.0,-3.3588324,-1.1856459,25179,3030672.5,281973.1,2,,,,
1502,222,1410,0.00047011272,0.0700468,0.0,-3.327798,-1.1546117,32109,3978778.8,309384.16,3,948106.25,0.0,0.004830815,27411.062
1503,222,1410,0.0005106397,0.076085314,0.0,-3.2918854,-1.1186992,45857,5711232.5,325355.22,4,1732453.8,0.0,0.0060385168,15971.0625
1504,222,1410,0.00056197384,0.0837341,0.0,-3.250284,-1.0770977,62637,7647974.0,389052.62,5,1936741.5,0.0,0.0076487884,63697.406
1505,222,1410,0.0007754158,0.11553696,0.0,-3.1104653,-0.93727905,76354,9174963.0,405158.72,6,1526989.0,0.0,0.031802855,16106.094
1506,222,1410,0.0007781176,0.11593952,0.0,-3.1089547,-0.9357685,101258,11858734.0,427340.4,7,2683771.0,0.0,0.00040256232,22181.688
1507,222,1410,0.00082134636,0.12238061,0.0,-3.0854738,-0.9122874,115969,13687034.0,442741.84,8,1828300.0,0.0,0.0064410865,15401.4375
1508,224,3082,7.0728755e-05,0.008083552,0.0,-4.150404,-2.0923977,9229,1174034.4,152356.6,0,,,,
1509,224,3082,0.00010455555,0.011540553,0.0,-3.9806528,-1.9377733,10910,1379644.2,273684.16,1,205609.88,0.0,0.0034570005,121327.56
1510,224,3082,0.00015560325,0.017025486,0.0,-3.8079813,-1.7689005,25179,3073589.8,281973.1,2,1693945.5,0.0,0.005484933,8288.9375
1511,224,3082,0.00018819998,0.020936936,0.0,-3.7253804,-1.6790869,32109,4028332.8,309384.16,3,954743.0,0.0,0.0039114505,27411.062
1512,224,3082,0.0002712294,0.030348387,0.0,-3.5666633,-1.5178643,45857,5781075.0,325355.22,4,1752742.2,0.0,0.0094114505,15971.0625
1513,224,3082,0.00035118364,0.039123233,0.0,-3.4544656,-1.4075652,62637,7729304.5,389052.62,5,1948229.5,0.0,0.008774847,63697.406
1514,224,3082,0.00039915618,0.04395488,0.0,-3.398857,-1.356993,76354,9268674.0,405158.72,6,1539369.5,0.0,0.0048316456,16106.094
1515,224,3082,0.0005006366,0.05412765,0.0,-3.3004775,-1.2665808,101258,11969174.0,427340.4,7,2700500.0,0.0,0.010172769,22181.688
1516,224,3082,0.00054553396,0.05826115,0.0,-3.263178,-1.2346209,115969,13804571.0,442741.84,8,1835397.0,0.0,0.0041335,15401.4375
1517,225,3466,6.306477e-05,0.012049875,0.0,-4.200213,-1.9190174,9229,1179384.4,152356.6,0,,,,
1518,225,3466,0.00010135409,0.018291034,0.0,-3.9941587,-1.7377617,10910,1387765.2,273684.16,1,208380.88,0.0,0.0062411586,121327.56
1519,225,3466,0.00017793274,0.03012694,0.0,-3.7497442,-1.521045,25179,3086965.8,281973.1,2,1699200.5,0.0,0.011835907,8288.9375
1520,225,3466,0.00032883772,0.054636613,0.0,-3.4830184,-1.2625163,32109,4052590.8,309384.16,3,965625.0,0.0,0.024509672,27411.062
1521,225,3466,0.000554069,0.088559836,0.0,-3.256436,-1.0527632,45857,5820394.5,325355.22,4,1767803.8,0.0,0.033923224,15971.0625
1522,225,3466,0.00072749716,0.11544571,0.0,-3.1381688,-0.9376222,62637,7780561.0,389052.62,5,1960166.5,0.0,0.026885875,63697.406
1523,225,3466,0.00079506653,0.124536544,0.0,-3.0995965,-0.9047032,76354,9323967.0,405158.72,6,1543406.0,0.0,0.009090833,16106.094
1524,225,3466,0.0009121868,0.14329305,0.0,-3.0399163,-0.84377486,101258,12032794.0,427340.4,7,2708827.0,0.0,0.018756509,22181.688
1525,225,3466,0.00093696226,0.14726041,0.0,-3.0282779,-0.831914,115969,13869953.0,442741.84,8,1837159.0,0.0,0.0039673597,15401.4375
1526,226,7313,7.677013e-07,0.00012359991,0.0,-6.1148076,-3.9079819,10910,1387926.2,273684.16,1,,,,
1527,226,7313,3.8385065e-06,0.0004813487,0.0,-5.415838,-3.3175402,25179,3087592.8,281973.1,2,1699666.5,0.0,0.00035774877,8288.9375
1528,226,7313,3.8385065e-06,0.0004813487,0.0,-5.415838,-3.3175402,32109,4053217.8,309384.16,3,965625.0,0.0,0.0,27411.062
1529,226,7313,6.9093117e-06,0.0010179719,0.0,-5.1605654,-2.9922643,45857,5821720.5,325355.22,4,1768502.8,0.0,0.0005366232,15971.0625
1530,226,7313,1.7657128e-05,0.0023391857,0.0,-4.75308,-2.6309352,62637,7783608.0,389052.62,5,1961887.5,0.0,0.0013212138,63697.406
1531,226,7313,7.0628514e-05,0.008719551,0.0,-4.15102,-2.059506,76354,9335325.0,405158.72,6,1551717.0,0.0,0.0063803657,16106.094
1532,226,7313,0.00037694132,0.04784947,0.0,-3.4237263,-1.3201228,101258,12095122.0,427340.4,7,2759797.0,0.0,0.039129917,22181.688
1533,226,7313,0.00051819836,0.06749158,0.0,-3.2855039,-1.1707504,115969,13957867.0,442741.84,8,1862745.0,0.0,0.019642115,15401.4375
1534,227,3598,8.727622e-05,0.009774936,0.0,-4.059104,-2.009886,9229,1183864.4,152356.6,0,,,,
1535,227,3598,0.0001200048,0.013440537,0.0,-3.9208014,-1.8715833,10910,1394086.2,273684.16,1,210221.88,0.0,0.003665601,121327.56
1536,227,3598,0.00032946773,0.046537317,0.0,-3.482187,-1.3321986,25179,3108921.5,281973.1,2,1714835.2,0.0,0.03309678,8288.9375
1537,227,3598,0.00062184304,0.098717585,0.0,-3.2063193,-1.0056055,32109,4098461.5,309384.16,3,989540.0,0.0,0.052180268,27411.062
1538,227,3598,0.0008967631,0.14881422,0.0,-3.0473223,-0.82735556,45857,5889924.5,325355.22,4,1791463.0,0.0,0.05009663,15971.0625
1539,227,3598,0.0009949489,0.16437976,0.0,-3.0021992,-0.7841517,62637,7858945.5,389052.62,5,1969021.0,0.0,0.015565544,63697.406
1540,227,3598,0.0010167679,0.17091158,0.0,-2.992778,-0.7672285,76354,9413656.0,405158.72,6,1554710.5,0.0,0.0065318197,16106.094
1541,227,3598,0.0010669518,0.17752624,0.0,-2.9718552,-0.7507374,101258,12176485.0,427340.4,7,2762829.0,0.0,0.0066146553,22181.688
1542,227,3598,0.0010734975,0.17861535,0.0,-2.969199,-0.7480812,115969,14039729.0,442741.84,8,1863244.0,0.0,0.001089111,15401.4375
1543,228,2547,5.024934e-05,0.0057714954,0.0,-4.2988696,-2.2387116,25179,3117995.2,281973.1,2,,,,
1544,228,2547,6.1698556e-05,0.007072197,0.0,-4.209725,-2.1504457,32109,4109580.0,309384.16,3,991584.75,0.0,0.0013007014,27411.062
1545,228,2547,6.933136e-05,0.00762645,0.0,-4.1590705,-2.1176775,45857,5901914.5,325355.22,4,1792334.5,0.0,0.00055425335,15971.0625
1546,228,2547,7.950845e-05,0.009229096,0.0,-4.0995865,-2.0348408,62637,7873455.0,389052.62,5,1971540.5,0.0,0.0016026455,63697.406
1547,228,2547,8.0780585e-05,0.009376761,0.0,-4.092693,-2.0279472,76354,9428398.0,405158.72,6,1554943.0,0.0,0.00014766492,16106.094
1548,228,2547,8.4596984e-05,0.009819758,0.0,-4.072645,-2.0078993,101258,12191923.0,427340.4,7,2763525.0,0.0,0.00044299755,22181.688
1549,228,2547,8.7141256e-05,0.010115089,0.0,-4.0597763,-1.9950303,115969,14055632.0,442741.84,8,1863709.0,0.0,0.00029533077,15401.4375
1550,229,6307,6.978172e-07,0.00010188131,0.0,-6.156258,-3.9919055,10910,1394232.2,273684.16,1,,,,
1551,229,6307,1.3956344e-05,0.0017864121,0.0,-4.8552284,-2.7480183,25179,3120555.2,281973.1,2,1726323.0,0.0,0.0016845308,8288.9375
1552,229,6307,1.8143248e-05,0.0019885,0.0,-4.741285,-2.7014744,32109,4112429.5,309384.16,3,991874.25,0.0,0.0002020878,27411.062
1553,229,6307,3.9077764e-05,0.004234355,0.0,-4.40807,-2.3732128,45857,5907982.5,325355.22,4,1795553.0,0.0,0.002245855,15971.0625
1554,229,6307,0.00011095294,0.011836068,0.0,-3.9548612,-1.9267925,62637,7890416.5,389052.62,5,1982434.0,0.0,0.007601713,63697.406
1555,229,6307,0.00018282811,0.019576948,0.0,-3.737957,-1.708255,76354,9456453.0,405158.72,6,1566036.5,0.0,0.0077408804,16106.094
1556,229,6307,0.00046823535,0.05553039,0.0,-3.3295357,-1.2554693,101258,12271500.0,427340.4,7,2815047.0,0.0,0.035953443,22181.688
1557,229,6307,0.00065734383,0.08170187,0.0,-3.1822073,-1.087768,115969,14172714.0,442741.84,8,1901214.0,0.0,0.026171476,15401.4375
1558,230,2669,0.00043310228,0.07203934,0.0,-3.3634095,-1.1424303,25179,3159643.5,281973.1,2,,,,
1559,230,2669,0.0005547395,0.09915969,0.0,-3.2559109,-1.0036649,32109,4166233.2,309384.16,3,1006589.75,0.0,0.027120344,27411.062
1560,230,2669,0.00073903834,0.13208632,0.0,-3.131333,-0.87914217,45857,5979652.0,325355.22,4,1813418.8,0.0,0.032926634,15971.0625
1561,230,2669,0.00083855976,0.14503859,0.0,-3.076466,-0.8385164,62637,7969114.0,389052.62,5,1989462.0,0.0,0.012952268,63697.406
1562,230,2669,0.00086620456,0.14982007,0.0,-3.0623796,-0.82443,76354,9537745.0,405158.72,6,1568631.0,0.0,0.0047814846,16106.094
1563,230,2669,0.00091412227,0.158108,0.0,-3.0389957,-0.8010462,101258,12357289.0,427340.4,7,2819544.0,0.0,0.008287922,22181.688
1564,230,2669,0.00096019695,0.16607715,0.0,-3.0176396,-0.7796901,115969,14262827.0,442741.84,8,1905538.0,0.0,0.007969156,15401.4375
1565,231,25059,1.0234168e-07,1.217866e-05,0.0,-6.9899473,-4.9144006,10910,1394351.2,273684.16,1,,,,
